username,text,likes,retweets,replies,views,created_at,best_trend,trend_similarity,best_trend_position,month_sin,month_cos,hour,weekday,is_weekend,text_length,word_count,has_hashtag,has_mention,has_excl,date_x,hashtags,hashtag_overlap_top10,semantic_sim_top10,tweets_top10,likes_top10,retweets_top10,likes_top10_norm,tweets_top10_norm,date_y,comp_likes_median_7dmean,comp_replies_median_7dmean,comp_views_median_7dmean,likes_banco_7dmean,likes_fintech_7dmean,replies_banco_7dmean,replies_fintech_7dmean,views_banco_7dmean,views_fintech_7dmean,comp_likes_median_trend,comp_replies_median_trend,comp_views_median_trend,likes_banco_trend,likes_fintech_trend,replies_banco_trend,replies_fintech_trend,views_banco_trend,views_fintech_trend,likes_rollmed_30d,likes_rel,replies_rollmed_30d,replies_rel,views_rollmed_30d,views_rel
uala_arg,Este mes celebramos con mucho orgullo .  Porque elegir en libertad siempre está bueno.,43,8,115,23000,2023-06-01 19:51:17,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,19,3,0,86,14,0,0,0,2023-06-01,[],0.0,0.15346118807792664,2.0,304.5,35.0,0.8306482662762313,-0.19236154953575157,2023-05-24 19:54:06,1.7777777777777777,5.777777777777778,2860.222222222222,1.7777777777777777,38.0,5.777777777777778,56.0,2860.222222222222,17000.0,-0.5865633074935401,-0.20852359208523596,-0.18971579301900277,1.9629629629629628,0.0,1.7513227513227512,0.0,0.22761587287961804,0.0,7.0,6.1419797171832595,32.0,3.593637698821912,15000.0,1.5333332311111179
uala_arg,"¿Qué parte de Argentina te gustaría conocer? 
¿Lo pensaste? ¡Ahora hacelo posible con Ualá!

Aprovechá un 𝟮𝟬% 𝗱𝗲 𝗱𝗲𝘀𝗰𝘂𝗲𝗻𝘁𝗼 𝗲𝗻 𝗝𝗲𝘁𝗦𝗺𝗮𝗿𝘁 sin tope de reintegro, usando el código: UALA

Más info en  
uala.com.ar/promociones/je
…",12,1,82,21000,2023-06-08 17:39:08,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,17,3,0,224,34,0,0,1,2023-06-08,[],0.0,0.08206754922866821,1.0,0.0,0.0,-0.7177359266445348,-0.2492702617835275,2023-06-07 19:56:33,16.954545454545453,3.8636363636363638,37946.045454545456,16.954545454545453,38.0,3.8636363636363638,56.0,37946.045454545456,17000.0,-0.09090909090909094,-0.06900328587075577,-0.08999997710864527,-0.09090909090909094,0.0,-0.06900328587075577,0.0,-0.08999997710864527,0.0,27.5,0.4363477691720301,61.5,1.3333116534690492,22000.0,0.9545454111570267
uala_arg,"¡Sí, así como leíste! Te devolvemos hasta $2500 por cada compra que hagas en Disco, Jumbo o Vea los lunes  

¿Consejito del día?  También podés aprovechar el descuento comprando por la web y programando la entrega/retiro para el lunes.

Más info en: 
uala.com.ar/promociones?ca
…",38,4,265,63000,2023-06-12 14:29:52,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,14,0,0,279,44,0,0,1,2023-06-12,[],0.0,0.11243399977684021,1.0,0.0,841.0,-0.7177359266445348,-0.2492702617835275,2023-06-09 19:04:49,12.566666666666666,3.433333333333333,28207.633333333335,12.566666666666666,38.0,3.433333333333333,56.0,28207.633333333335,17000.0,-0.061688888888888904,-0.06666666666666665,-0.06563317887012743,-0.061688888888888904,0.0,-0.06666666666666665,0.0,-0.06563317887012743,0.0,43.0,0.8837003790609521,82.0,3.231667906488945,26000.0,2.4230768298816603
uala_arg,"Tenemos algunos inconvenientes en la app, nuestro proveedor 
@awscloud
, experimenta una caída que afecta el servicio. Nuestros equipos están trabajando para que pronto vuelvas a operar con Ualá. ¡Te pedimos disculpas! ",231,39,172,61000,2023-06-13 20:35:54,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,20,1,0,219,32,0,1,1,2023-06-13,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-09 19:04:49,12.566666666666666,3.433333333333333,28207.633333333335,12.566666666666666,38.0,3.433333333333333,56.0,28207.633333333335,17000.0,-0.061688888888888904,-0.06666666666666665,-0.06563317887012743,-0.061688888888888904,0.0,-0.06666666666666665,0.0,-0.06563317887012743,0.0,43.5,5.31022275349992,98.5,1.746175165734358,26000.0,2.3461537559171632
uala_arg,Todo solucionado: La app se encuentra funcionando con normalidad. Gracias por la paciencia ,216,15,303,58000,2023-06-13 23:09:40,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,23,1,0,91,13,0,0,0,2023-06-13,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-09 19:04:49,12.566666666666666,3.433333333333333,28207.633333333335,12.566666666666666,38.0,3.433333333333333,56.0,28207.633333333335,17000.0,-0.061688888888888904,-0.06666666666666665,-0.06563317887012743,-0.061688888888888904,0.0,-0.06666666666666665,0.0,-0.06563317887012743,0.0,44.0,4.908979341378605,115.0,2.6347596977417584,26000.0,2.2307691449704175
uala_arg," HILO DE PROMOS PARA EL #DíaDelPadre 
¿Se acerca el fin de semana y todavía no sabés qué regalarle?  Que no cunda el pánico, te dejamos 5 ideas para darte una mano ",7,0,47,11000,2023-06-14 21:23:37,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,21,2,0,164,31,1,0,0,2023-06-14,['#díadelpadre'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-09 19:04:49,12.566666666666666,3.433333333333333,28207.633333333335,12.566666666666666,38.0,3.433333333333333,56.0,28207.633333333335,17000.0,-0.061688888888888904,-0.06666666666666665,-0.06563317887012743,-0.061688888888888904,0.0,-0.06666666666666665,0.0,-0.06563317887012743,0.0,43.5,0.16091584101514908,98.5,0.47715251621810945,26000.0,0.42307690680473437
uala_arg,"Y por qué no, sorprenderlo con un viaje  : Disfrutá de un 20% de descuento en JetSmart, y de un 5% de reintegro en Booking
uala.com.ar/promociones?ca
…",1,0,9,6000,2023-06-14 21:25:30,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,21,2,0,151,27,0,0,0,2023-06-14,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-09 19:04:49,12.566666666666666,3.433333333333333,28207.633333333335,12.566666666666666,38.0,3.433333333333333,56.0,28207.633333333335,17000.0,-0.061688888888888904,-0.06666666666666665,-0.06563317887012743,-0.061688888888888904,0.0,-0.06666666666666665,0.0,-0.06563317887012743,0.0,43.0,0.02325527313318295,82.0,0.10975475908830379,26000.0,0.23076922189349147
uala_arg,"Y para vos que leíste hasta el final, te regalamos un consejo más: podés encontrar todas nuestras promos en 
uala.com.ar/promociones y disfrutar al máximo de este día ",1,0,13,5000,2023-06-14 21:30:02,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,21,2,0,167,27,0,0,0,2023-06-14,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-09 19:04:49,12.566666666666666,3.433333333333333,28207.633333333335,12.566666666666666,38.0,3.433333333333333,56.0,28207.633333333335,17000.0,-0.061688888888888904,-0.06666666666666665,-0.06563317887012743,-0.061688888888888904,0.0,-0.06666666666666665,0.0,-0.06563317887012743,0.0,40.5,0.024690748376583294,66.0,0.19696671262556625,24500.0,0.204081624323199
uala_arg,"Hoy celebramos la compañía diaria, el amor incondicional y los intentos heróicos (y fallidos ) para arreglar cosas de la casa. ¡Feliz día, papás! ",17,2,62,9000,2023-06-18 13:59:53,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,13,6,1,146,24,0,0,1,2023-06-18,[],0.0,0.0027081742882728577,1.0,134.0,23.0,-0.03634518164820418,-0.2492702617835275,2023-06-09 19:04:49,12.566666666666666,3.433333333333333,28207.633333333335,12.566666666666666,38.0,3.433333333333333,56.0,28207.633333333335,17000.0,-0.061688888888888904,-0.06666666666666665,-0.06563317887012743,-0.061688888888888904,0.0,-0.06666666666666665,0.0,-0.06563317887012743,0.0,38.0,0.4473566485092498,62.0,0.9999838712278835,23000.0,0.3913043308128552
uala_arg,"Convertite en millonario con Ualá 
Por cada compra de $2.000 o más que hagas con tarjeta o QR a través de la app, sumás una chance en el sorteo por un millón de pesos. 

Contanos, ¿qué harías con el premio? 

Más información en   
uala.com.ar/promociones/so
…",23,2,36,16000,2023-06-26 18:27:09,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,18,0,0,259,45,0,0,0,2023-06-26,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-26 15:00:00,0.25,3.0,1000.0,0.25,38.0,3.0,56.0,1000.0,17000.0,-0.25,0.5,0.0,-0.25,0.0,0.5,0.0,0.0,0.0,23.0,0.9999565236294073,62.0,0.5806357961968356,21000.0,0.7619047256235845
uala_arg,"Llegó la mano que no sabías que necesitabas, pero vas a amar. Y sí, porque te cuenta toda la data que tenés que saber para manejar tu plata más fácil que nunca. Obvio, desde la app. ¡TKM “Mano de Manu”!",51,4,236,49000,2023-06-27 14:54:05,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,14,1,0,202,40,0,0,1,2023-06-27,[],0.0,0.14296123385429382,2.0,0.0,0.0,-0.7177359266445348,-0.19236154953575157,2023-06-26 15:00:00,0.25,3.0,1000.0,0.25,38.0,3.0,56.0,1000.0,17000.0,-0.25,0.5,0.0,-0.25,0.0,0.5,0.0,0.0,0.0,30.5,1.6720763253663813,72.0,3.277732253718698,22000.0,2.2272726260330624
uala_arg,"La mejor forma de celebrar el Día del Orgullo es que todas las personas puedan elegir ser quien quieran ser.
Hoy, mañana y siempre. 
Nosotr@s te bancamos en TODAS.",16,1,14,24000,2023-06-28 15:08:54,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,15,2,0,163,29,0,1,0,2023-06-28,[],0.0,0.19236671924591064,1.0,592.0,190.0,2.2925873646825377,-0.2492702617835275,2023-06-28 15:00:02,0.2,2.8,1000.0,0.2,38.0,2.8,56.0,1000.0,17000.0,-0.19999999999999996,-0.06666666666666676,0.0,-0.19999999999999996,0.0,-0.06666666666666676,0.0,0.0,0.0,23.0,0.6956219294813268,62.0,0.22580280963210272,23000.0,1.0434782155009472
uala_arg,"Saben qué llega antes de *Inserte su meme de Julio, el aguinaldo que podés invertir a través de la app de Ualá.",5,0,29,9000,2023-06-30 21:05:41,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,21,4,0,111,22,0,0,0,2023-06-30,[],0.0,0.16668377816677094,1.0,0.0,618.0,-0.7177359266445348,-0.2492702617835275,2023-06-29 15:00:01,0.3333333333333333,4.5,1000.0,0.3333333333333333,38.0,4.5,56.0,1000.0,17000.0,0.6666666666666665,0.6071428571428572,0.0,0.6666666666666665,0.0,0.6071428571428572,0.0,0.0,0.0,17.0,0.2941003470384095,62.0,0.4677343913807842,21000.0,0.4285714081632663
uala_arg,"Abrite tu cuenta con Ualintec Capital, desde la app, y descubrilo .",3,0,10,5000,2023-06-30 21:05:42,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,21,4,0,67,12,0,0,0,2023-06-30,[],0.0,0.05167374014854431,1.0,0.0,618.0,-0.7177359266445348,-0.2492702617835275,2023-06-29 15:00:01,0.3333333333333333,4.5,1000.0,0.3333333333333333,38.0,4.5,56.0,1000.0,17000.0,0.6666666666666665,0.6071428571428572,0.0,0.6666666666666665,0.0,0.6071428571428572,0.0,0.0,0.0,16.5,0.18180716320223014,54.5,0.18348287187391057,18500.0,0.27027025566106727
uala_arg,"A pedido de nuestra amiga Taty, sale un hilo con las promos de julio. ¿Están para ahorrarse unos pesitos? 

PD: Si me responden con memes de julio no me enojo.",16,0,30,21000,2023-07-05 14:32:21,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,14,2,0,159,30,0,0,0,2023-07-05,[],0.0,0.0641050636768341,1.0,115.0,26.0,-0.13296028728201226,-0.2492702617835275,2023-07-03 14:55:56,0.4,4.6,845.0,0.4,38.0,4.6,56.0,845.0,17000.0,-0.19999999999999996,-0.1636363636363637,-0.06938325991189431,-0.19999999999999996,0.0,-0.1636363636363637,0.0,-0.06938325991189431,0.0,16.0,0.9999375039060058,41.5,0.722874147610901,18500.0,1.1351350737764825
uala_arg,"¿Se quedaron con ganas de más promos?   
uala.com.ar/promociones

Bonus track: Hasta el 31/7, todas tus compras mayores a $2000 suman chances para participar del sorteo por un millón de pesos ",2,0,7,6000,2023-07-05 14:32:23,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,14,2,0,192,30,0,0,0,2023-07-05,[],0.0,-0.01548728533089161,1.0,115.0,26.0,-0.13296028728201226,-0.2492702617835275,2023-07-03 14:55:56,0.4,4.6,845.0,0.4,38.0,4.6,56.0,845.0,17000.0,-0.19999999999999996,-0.1636363636363637,-0.06938325991189431,-0.19999999999999996,0.0,-0.1636363636363637,0.0,-0.06938325991189431,0.0,16.0,0.12499218798825072,36.0,0.1944390433599067,16000.0,0.37499997656250145
uala_arg," Los lunes son de compras: 25% de descuento en Disco, Jumbo y Vea, y 15% de descuento en Carrefour Express. Aprovechá el finde para hacer la listita ",1,0,5,6000,2023-07-05 14:32:23,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,14,2,0,149,27,0,0,0,2023-07-05,[],0.0,-0.08650848269462585,1.0,115.0,26.0,-0.13296028728201226,-0.2492702617835275,2023-07-03 14:55:56,0.4,4.6,845.0,0.4,38.0,4.6,56.0,845.0,17000.0,-0.19999999999999996,-0.1636363636363637,-0.06938325991189431,-0.19999999999999996,0.0,-0.1636363636363637,0.0,-0.06938325991189431,0.0,14.0,0.07142346975216056,33.0,0.15151056028605195,13500.0,0.4444444115226362
uala_arg,"¿Andás necesitando una serie nueva? Tranqui, te damos una mano  
Mirá Barrabrava en 
@primevideolat
 que te invitamos el primer mes de suscripción. 
¡Registrate acá!  
uala.com.ar/prime-video",12,2,18,8000,2023-07-06 20:14:03,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,20,3,0,191,25,0,1,1,2023-07-06,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-03 14:55:56,0.4,4.6,845.0,0.4,38.0,4.6,56.0,845.0,17000.0,-0.19999999999999996,-0.1636363636363637,-0.06938325991189431,-0.19999999999999996,0.0,-0.1636363636363637,0.0,-0.06938325991189431,0.0,12.0,0.9999166736105325,30.0,0.5999800006666445,11000.0,0.7272726611570308
uala_arg,"Comprá con Ualá en Steam y aprovechá hasta 90% de descuento en el #SummerSale 

Yendo a canjear mis puntos Ualá+ por plata en cuenta para comprarme todos los juegos. ¿Me recomiendan alguno?",39,4,65,17000,2023-07-07 20:15:44,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,20,4,0,189,32,1,0,0,2023-07-07,['#summersale'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-03 14:55:56,0.4,4.6,845.0,0.4,38.0,4.6,56.0,845.0,17000.0,-0.19999999999999996,-0.1636363636363637,-0.06938325991189431,-0.19999999999999996,0.0,-0.1636363636363637,0.0,-0.06938325991189431,0.0,14.0,2.785515320334262,33.0,1.9696372837186753,13500.0,1.2592591659808026
uala_arg,"Lo pidió Mati, lo hicimos fácil 

Ahora todos los miércoles tenés un 20% de descuento en todas las sucursales de Dia y en Dia Online 

Pagá con tarjeta o QR a través de la app y ahorrá en tus compras. Más info en: 
uala.com.ar/promociones/dia",30,2,15,16000,2023-07-19 15:26:11,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,15,2,0,242,44,0,0,0,2023-07-19,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-19 15:00:00,0.3333333333333333,1.5555555555555556,686.8888888888889,0.3333333333333333,38.0,1.5555555555555556,56.0,686.8888888888889,17000.0,-0.11111111111111116,0.13131313131313127,-0.008997094479511025,-0.11111111111111116,0.0,0.13131313131313127,0.0,-0.008997094479511025,0.0,16.0,1.8748828198237608,18.0,0.8332870396089106,16000.0,0.9999999375000039
uala_arg,"¡Prevení estafas! Te compartimos algunos tips para que operes mucho más seguro con tus finanzas. 
Acordate que nuestros canales de comunicación oficiales son:
 Instagram 
@uala_arg
Twitter 
@uala_arg
 Facebook 
@uala
.arg
 Chat de la app
 hola@uala.com.ar",9,1,65,13000,2023-08-31 19:33:54,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,19,3,0,255,35,0,1,1,2023-08-31,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-30 15:00:00,6.4,11.6,2605.6,0.0,35.6,4.6,50.0,767.4,14200.0,0.20000000000000018,0.10476190476190483,0.12117039586919098,0.0,-0.037837837837837784,-0.014285714285714457,-0.06542056074766356,-0.03126446454870602,-0.10315789473684212,9.0,0.9998889012331964,65.0,0.999984615621298,13000.0,0.999999923076929
uala_arg,"Hacele caso a la mano y chocá esos 5% 
Abrí gratis tu caja de ahorro y disfrutá de un 5% de reintegro en TODAS tus compras, todos los días y en todos lados. ¡Te devolvemos hasta $50.000 todos los meses! 

Aplican TyC.",52,14,454,73000,2023-09-01 15:19:05,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,15,4,0,217,42,0,0,1,2023-09-01,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-30 15:00:00,6.4,11.6,2605.6,0.0,35.6,4.6,50.0,767.4,14200.0,0.20000000000000018,0.10476190476190483,0.12117039586919098,0.0,-0.037837837837837784,-0.014285714285714457,-0.06542056074766356,-0.03126446454870602,-0.10315789473684212,30.5,1.704862135667683,259.5,1.7495115625758668,43000.0,1.6976743791238518
uala_arg,Abrimos sobre las claves para ahorrar y aprender a manejar tu plata. ,18,2,99,16000,2023-09-06 16:59:40,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,16,2,0,69,12,0,0,0,2023-09-06,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-06 15:41:00,3.357142857142857,18.785714285714285,3932.785714285714,0.7857142857142857,15.428571428571429,1.6428571428571428,69.71428571428571,540.2142857142857,12428.57142857143,-0.08441558441558439,-0.1228460255697611,-0.13002694026529438,0.1785714285714286,-0.07428571428571429,0.15966386554621836,0.061638868745467645,-0.039761305203462105,0.021526418786692814,18.0,0.9999444475306927,99.0,0.9999898990919284,16000.0,0.9999999375000039
uala_arg, Anotá cada vez que hagas un gasto: así tendrás un seguimiento y podrás evaluar si realmente te estás organizando bien.,3,0,7,6000,2023-09-06 16:59:42,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,16,2,0,119,20,0,0,0,2023-09-06,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-06 15:41:00,3.357142857142857,18.785714285714285,3932.785714285714,0.7857142857142857,15.428571428571429,1.6428571428571428,69.71428571428571,540.2142857142857,12428.57142857143,-0.08441558441558439,-0.1228460255697611,-0.13002694026529438,0.1785714285714286,-0.07428571428571429,0.15966386554621836,0.061638868745467645,-0.039761305203462105,0.021526418786692814,13.5,0.22220576253610844,82.0,0.08536481262423629,14500.0,0.4137930749108224
uala_arg,"¿Querés aprender más sobre finanzas? Es por acá  
uala.com.ar/aula-uala",3,0,11,5000,2023-09-06 16:59:42,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,16,2,0,71,9,0,0,0,2023-09-06,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-06 15:41:00,3.357142857142857,18.785714285714285,3932.785714285714,0.7857142857142857,15.428571428571429,1.6428571428571428,69.71428571428571,540.2142857142857,12428.57142857143,-0.08441558441558439,-0.1228460255697611,-0.13002694026529438,0.1785714285714286,-0.07428571428571429,0.15966386554621836,0.061638868745467645,-0.039761305203462105,0.021526418786692814,9.0,0.33329630041106545,65.0,0.16922816572052737,13000.0,0.38461535502958805
uala_arg," ¿Alguna vez escuchaste hablar del ""parking"" en finanzas? Es como estacionar un auto, pero con bonos. Vamos con un hilo .",13,1,16,7000,2023-09-14 18:44:22,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,18,3,0,121,21,0,0,0,2023-09-14,[],0.0,0.19167613983154297,1.0,0.0,887.0,-0.7177359266445348,-0.2492702617835275,2023-09-11 20:08:07,2.5833333333333335,16.5,3971.1666666666665,1.4166666666666667,8.0,1.1666666666666667,94.0,1742.1666666666667,14000.0,-0.12056737588652477,0.0038022813688212143,0.13455826771184864,1.0606060606060606,-0.4482758620689655,-0.18840579710144922,0.29209621993127155,2.2766741115160065,0.10891089108910901,11.0,1.1817107535678575,40.5,0.3950519740253327,10000.0,0.6999999300000069
uala_arg,"Imaginate esto: comprás bonos en pesos y querés venderlos en dólares . ¡Pero esperá! Tenés que dejar esos bonos ""estacionados""  durante un tiempo fijo. Esto se llama ""parking"" y es un paso obligatorio en operaciones como en Dólar MEP.",3,0,9,4000,2023-09-14 18:44:23,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,18,3,0,234,39,0,0,1,2023-09-14,[],0.0,0.225666344165802,1.0,0.0,887.0,-0.7177359266445348,-0.2492702617835275,2023-09-11 20:08:07,2.5833333333333335,16.5,3971.1666666666665,1.4166666666666667,8.0,1.1666666666666667,94.0,1742.1666666666667,14000.0,-0.12056737588652477,0.0038022813688212143,0.13455826771184864,1.0606060606060606,-0.4482758620689655,-0.18840579710144922,0.29209621993127155,2.2766741115160065,0.10891089108910901,9.0,0.33329630041106545,16.0,0.5624648459471283,7000.0,0.57142848979593
uala_arg,"Si querés saber más sobre finanzas, pero fácil, te invitamos a leer más en 
uala.com.ar/aula-uala ",3,0,7,3000,2023-09-14 18:44:24,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,18,3,0,98,15,0,0,0,2023-09-14,[],0.0,0.15963992476463318,1.0,0.0,887.0,-0.7177359266445348,-0.2492702617835275,2023-09-11 20:08:07,2.5833333333333335,16.5,3971.1666666666665,1.4166666666666667,8.0,1.1666666666666667,94.0,1742.1666666666667,14000.0,-0.12056737588652477,0.0038022813688212143,0.13455826771184864,1.0606060606060606,-0.4482758620689655,-0.18840579710144922,0.29209621993127155,2.2766741115160065,0.10891089108910901,6.0,0.4999166805532411,13.5,0.5184801125842531,6500.0,0.4615383905325553
uala_arg,"Tu cara cuando te enterás que tenés 20% de descuento en JetSmart con Ualá, ¡y sin tope de reintegro! 

 Más info en 
uala.com.ar/promociones/je
…",20,1,53,8000,2023-09-15 15:11:45,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,15,4,0,145,24,0,0,1,2023-09-15,[],0.0,0.13686028122901917,2.0,0.0,208.5,-0.7177359266445348,-0.19236154953575157,2023-09-15 15:06:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.2219753360737697,16.0,3.3122929816886444,7000.0,1.14285697959186
uala_arg,"Leés FCI y pensás ¿Feliz cumple, Irma?  

Mejor aprovechemos la Semana del Estudiante, y repasemos esto .",4,0,14,7000,2023-09-20 20:56:54,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,20,2,0,105,17,0,0,0,2023-09-20,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-20 20:00:00,5.0,5.571428571428571,7779.714285714285,3.5714285714285716,9.714285714285714,2.0,39.142857142857146,6752.285714285715,8857.142857142857,-0.1428571428571428,-0.1428571428571429,-0.1352670301169745,-0.1428571428571429,0.004926108374384119,-0.1428571428571429,-0.03747072599531598,-0.13410031876305273,-0.015873015873015928,6.5,0.6152899553914782,15.0,0.9332711152589828,7000.0,0.9999998571428775
uala_arg,"Buenaaassss, ¿una poesía?

Florece la primavera, florece el amor 
Canjeá tus puntos Ualá+ por la membresía de Tinder Gold.

Para ustedes, románticos  
uala.onelink.me/tTSW/a52dzysr",11,2,62,12000,2023-09-21 15:16:31,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,15,3,0,180,23,0,0,0,2023-09-21,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-09-21 13:00:02,4.5,5.375,6891.625,3.25,9.75,2.25,38.0,5992.625,8750.0,-0.09999999999999998,-0.03525641025641024,-0.11415448602592815,-0.09000000000000008,0.003676470588235281,0.125,-0.02919708029197088,-0.11250423137138754,-0.012096774193548376,9.0,1.2220864348405733,16.0,3.8747578276357726,7000.0,1.71428546938779
uala_arg,"Yo gastando plata con mi tarjeta Ualá sabiendo que me devuelven hasta $50.000 por mes. /
Mi amichi que todavía no activó el beneficio.",24,2,45,11000,2023-09-28 19:32:28,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,19,3,0,134,24,0,0,0,2023-09-28,[],0.0,0.013138698413968086,1.0,0.0,0.0,-0.7177359266445348,-0.2492702617835275,2023-09-27 20:49:54,3.0,5.6,1874.4,0.6,10.4,1.2,28.6,600.8,7800.0,-0.18181818181818177,5.719999999999999,-0.7246903304773562,-0.8363636363636364,0.040000000000000036,0.43999999999999995,-0.046666666666666634,-0.9117552019583843,-0.025000000000000022,10.0,2.3997600239976005,30.5,1.475361463558572,7500.0,1.4666664711111372
uala_arg,"Cuando estemos por lanzar algo nuevo no diremos nada, pero habrá señales.

Suscribite 

YouTube  
youtube.com/watch?v=YxF5iK
…

Spotify  
open.spotify.com/show/6ZNgr0oPq
…",51,4,35,19000,2023-10-02 16:13:43,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,16,0,0,171,19,0,0,0,2023-10-02,[],0.0,0.05335059016942978,2.0,0.0,383.0,-0.7177359266445348,-0.19236154953575157,2023-10-02 13:00:00,10.2,10.0,4226.6,0.6,20.8,1.6,25.0,679.4,9400.0,0.020000000000000018,0.11111111111111116,0.021065854954824603,0.4999999999999998,0.3333333333333335,1.666666666666667,-0.06716417910447758,0.1472475515028706,0.09302325581395343,11.0,4.635942187073903,16.0,2.1873632897943875,7000.0,2.7142853265306677
uala_arg,"Frases del podcast de Ualá que alteraron my brain chemistry 

 Hay que saber discernir la señal del ruido.
 Tenés que ser absolutamente flexible con todo.

¿Vos qué agregarías? 

Escuchá completo el primer episodio con 
@pbarbieri
  y contanos. 

YouTube ",10,0,69,11000,2023-10-04 16:37:27,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,16,2,0,255,38,0,1,0,2023-10-04,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-04 16:12:01,10.666666666666666,22.5,5800.666666666667,0.16666666666666666,28.5,4.833333333333333,29.666666666666668,844.6666666666666,11333.333333333334,0.46405228758169925,1.423076923076923,0.7702692883405271,-0.6111111111111112,0.1335227272727273,0.47101449275362306,0.2435129740518962,0.1368326603858232,0.11737089201877948,10.5,0.95229025807066,25.5,2.70577624406886,7500.0,1.4666664711111372
uala_arg,¿Podemos abrir hilo de frases de mamá que nos cuidan... el bolsillo? ,4,0,7,5000,2023-10-15 12:58:29,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,12,6,1,69,12,0,0,0,2023-10-15,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-12 18:08:00,1.3,5.3,1298.5,1.3,15.0,5.3,71.0,1298.5,13000.0,-0.02499999999999991,-0.10000000000000009,-0.054107648725212454,-0.02499999999999991,0.0,-0.10000000000000009,0.0,-0.054107648725212454,0.0,11.0,0.36360330879011,45.0,0.15555209884224797,11000.0,0.45454541322314423
uala_arg,"Te ahorró comprarte de nuevo muchas cositas con un: ""a que si voy yo, lo encuentro"".",0,0,1,111,2023-10-15 12:58:30,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,12,6,1,84,16,0,0,0,2023-10-15,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-10-12 18:08:00,1.3,5.3,1298.5,1.3,15.0,5.3,71.0,1298.5,13000.0,-0.02499999999999991,-0.10000000000000009,-0.054107648725212454,-0.02499999999999991,0.0,-0.10000000000000009,0.0,-0.054107648725212454,0.0,10.5,0.0,40.0,0.02499937501562461,9500.0,0.01168420929639902
