profile,text,reactions,comments,shares,created_at,followers
Balanz Capital,"En 
hashtag
#Balanz creemos en el talento joven, las ganas de aprender y el poder de crecer en equipo. Por eso, buscamos Asesores Comerciales (Jr) que quieran dar sus primeros pasos y construir su futuro con nosotros.

✨ ¿Qué te ofrecemos?
• Aprender junto a referentes del mercado.
• Formar parte de un entorno dinámico y colaborativo.
• Crecer dentro de una empresa líder en inversiones.
• Modalidad híbrida, con oficinas en CABA.

🎯 Tus desafíos
• Detectar nuevas oportunidades de negocio adaptadas al perfil de cada cliente.
• Gestionar carteras de inversión de forma activa, en línea con la coyuntura del mercado.
• Acompañar a los clientes en sus decisiones financieras

💡 Lo que valoramos en vos
• Proactividad y actitud emprendedora.
• Pasión por alcanzar metas y superarte día a día.
• Resiliencia y ganas de aprender de cada experiencia.
• Habilidades de comunicación y escucha activa.
• Organización y planificación para crecer junto al equipo.

📌 Requisitos
• Experiencia laboral mínima de 1 año
• Orientación comercial
• Estudiantes universitarios, avanzados/as o graduado/as.
• Disponibilidad full time.

📩 Si sentís que este desafío es para vos, postulate ¡queremos conocerte!",71,5,5,12/10/2025,73502
Balanz Capital,"Lo que aprendemos de chicos nos acompaña toda la vida. Ayudalos a dar sus primeros pasos en finanzas.⁣
⁣
Un espacio dinámico y entretenido para que aprendan a su ritmo las claves para:⁣
⁣
💰organizar su dinero⁣
📊aprender cómo funciona el Mundo de las inversiones⁣
📈 cómo armar su primera cartera de inversión⁣
⁣
💫Transformá su futuro, empezá ahora por sus finanzas⁣
⁣
Conocé más 👉⁣
⁣
𝘉𝘢𝘭𝘢𝘯𝘻 𝘊𝘢𝑝𝘪𝘵𝘢𝘭 𝘚.𝘈. 𝘳𝘦𝘨𝘪𝘴𝘵𝘳𝘢𝘥𝘰 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘐𝘎𝘑 𝘕° 5507, 𝘓. 4, 𝘛. – 𝘚.𝘈., 𝘊𝘜𝘐𝘛: 30-70101612-9, 𝘯𝘰 𝘦𝘴 𝘶𝘯 𝘪𝘯𝘴𝘵𝘪𝘵𝘶𝘵𝘰 𝘥𝘦 𝘦𝘥𝘶𝘤𝘢𝘤𝘪𝘰́𝘯 𝘵𝘦𝘳𝘤𝘪𝘢𝘳𝘪𝘰 𝘯𝘪 𝘶𝘯𝘪𝘷𝘦𝘳𝘴𝘪𝘵𝘢𝘳𝘪𝘰 𝘺 𝘴𝘰́𝘭𝘰 𝘦𝘮𝘪𝘵𝘪𝘳𝘢́ 𝘶𝘯𝘢 𝘤𝘰𝘯𝘴𝘵𝘢𝘯𝘤𝘪𝘢 𝘲𝘶𝘦 𝘤𝘦𝘳𝘵𝘪𝘧𝘪𝘤𝘢 𝘭𝘢 𝘢𝘴𝘪𝘴𝘵𝘦𝘯𝘤𝘪𝘢 𝘢𝘭 𝘤𝘶𝘳𝘴𝘰, 𝘯𝘰 𝘤𝘰𝘯𝘴𝘵𝘪𝘵𝘶𝘺𝘦𝘯𝘥𝘰 𝘴𝘶 𝘢𝑝𝘳𝘰𝘣𝘢𝘤𝘪𝘰́𝘯 𝘶𝘯 𝘵í𝘵𝘶𝘭𝘰 𝘰𝘧𝘪𝘤𝘪𝘢𝘭 𝘩𝘢𝘣𝘪𝘭𝘪𝘵𝘢𝘯𝘵𝘦 𝑝𝘢𝘳𝘢 𝘦𝘫𝘦𝘳𝘤𝘦𝘳 𝘢𝘤𝘵𝘪𝘷𝘪𝘥𝘢𝘥𝘦𝘴 𝘦𝘯 𝘦𝘭 𝘢́𝘮𝘣𝘪𝘵𝘰 𝘥𝘦𝘭 𝘮𝘦𝘳𝘤𝘢𝘥𝘰 𝘥𝘦 𝘤𝘢𝑝𝘪𝘵𝘢𝘭𝘦𝘴.",98,2,2,12/10/2025,73502
Balanz Capital,"“Como muestra la historia, los dólares han perdido el 21% de poder de compra en tan solo cinco años. Por lo tanto, hoy no solo se trata de ganar más, sino también de perder menos.”. 📈

A través del siguiente análisis para Ámbito Financiero,, Director de Wealth Management en Balanz, explora cómo los bonos corporativos se presentan como una alternativa atractiva para proteger el poder de compra de los ahorros 💵.

Leelo completo acá 👇🏼",74,0,21,14/02/2025,73502
Balanz Capital,"Hace algunos días, organizamos nuestro primer torneo de golf para clientes, en el Buenos Aires Golf Club. 

Un encuentro pensado para compartir, conectar y disfrutar de una jornada distinta en un entorno único. 💙",160,2,2,15/05/2025,73502
Balanz Capital,"La semana pasada dimos inicio a la primera edición del Programa de Formación Financial Advisors Balanz, una iniciativa estratégica impulsada por los equipos de University y People, con el objetivo de fortalecer el desarrollo integral de nuestros asesores financieros.⁣

Durante una semana, los participantes atravesaron una experiencia formativa de alto impacto que combinó contenidos técnicos aplicados, a través de simulaciones y casos reales de Balanz, con entrenamiento intensivo en habilidades soft y comerciales mediante dinámicas grupales diseñadas para potenciar su desempeño profesional.⁣

Este Programa representa un paso clave en nuestra visión de innovación continua, donde la educación y la capacitación son pilares fundamentales para impulsar la excelencia en cada asesor, y su
.

🗣️ La apertura y el cierre estuvieron a cargo de Isabel Pita y Juan Carlos Bernárdez, dos de nuestros socios fundadores, quienes también entregaron personalmente los Diplomas, reconociendo el compromiso, la dedicación y la evolución de cada participante.⁣⁣

🎥 En este intercambio de experiencias, nuestros asesores comparten lo que significó para ellos el Programa, lo que se llevan, y por qué eligen Balanz para desarrollarse profesionalmente.",134,8,8,15/05/2025,73502
Balanz Capital,"Recibimos en nuestras oficinas al economista Ricardo Arriazu, quien compartió su mirada sobre el contexto internacional y los desafíos que podrían impactar en los mercados.

🗣️ La charla fue moderada por Pilar Tavella, directora de Research Macro & Estrategia, en un encuentro que nos permitió reflexionar y profundizar el análisis económico con una mirada experta.",211,7,7,15/05/2025,73502
Balanz Capital,"🌟 Comenzá el 2025 invirtiendo en tu futuro con Balanz University 🌟

👉 Cursos en vivo para que aprendas de la mano de expertos:

✅ Clases diseñadas para principiantes y quienes buscan especializarse.
✅ Espacios interactivos para resolver dudas en el momento.
✅ Herramientas prácticas para aplicar lo aprendido desde el día uno.

📅 Nuevas ediciones comienzan en enero.

💻 Conectate desde donde estés y descubrí todo lo que podés lograr.
Si ya sos cliente de Balanz, tenés un beneficio exclusivo. Logueate en tu cuenta y conocé más.

🔗 Consultá toda la oferta de cursos y reservá tu lugar:

📚 Capacitarte es la inversión más importante. 🚀",69,4,4,14/02/2025,73502
Balanz Capital,"La semana pasada, nuestro equipo de Advisory & Capital Markets, organizó un desayuno en nuestras oficinas para empresas del sector minero y su cadena de valor.⁣
⁣
Contamos con(), quien compartió su visión económica para 2025, y con Nadav Rajzman y Juan Ignacio Boragina (), quienes destacaron el potencial del sector.⁣
⁣
En Balanz, seguimos creando espacios para impulsar el crecimiento y el desarrollo.",161,6,6,15/01/2025,73502
Balanz Capital,"🏢 Nueva Licitación 📢

Tu inversión puede crecer con el respaldo de los líderes del sector inmobiliario.
Invertí en Obligaciones Negociables de IRSA y potenciá tu capital con:
✅ Más de 80 años liderando el mercado inmobiliario en Argentina.
✅ Única compañía argentina del sector que cotiza en BYMA y NYSE.
✅ Un portafolio diversificado que incluye centros comerciales, oficinas premium, hoteles de lujo y desarrollos residenciales.

📈 Invertí en la ON de IRSA y hacé que tu dinero rinda!

BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV",79,0,16,15/04/2025,73502
Balanz Capital,"💡 ¿Qué esperar para el 2025? 🌍 ¿Cómo se alinea la economía local con los escenarios internacionales?

📅 Este último martes, estuvimos presentes en la jornada de cierre de año de la Fundación Bolsa de Comercio de Buenos Aires.

🎙️participó del panel sobre perspectivas económicas y financieras, abordando tanto el contexto internacional como local para el próximo año.",106,1,1,16/12/2024,73502
Balanz Capital,"🎓 Aprendé a invertir desde cero o llevá tus conocimientos al siguiente nivel con Balanz University 🌟⁣
⁣
👉 Cursos online, diseñados para adaptarse a vos:⁣
✅ Nivel inicial, intermedio y avanzado.⁣
✅ Sin horarios fijos: avanzá a tu ritmo.⁣
✅ Contenidos prácticos y claros, creados por expertos en inversiones.⁣
⁣
📚 Ya sea que estés dando tus primeros pasos o buscando profundizar en estrategias avanzadas, tenemos el curso ideal para vos.⁣
⁣
🔗 Explorá todos los cursos aquí: ⁣
⁣
💡 ¡Capacitarte es siempre la mejor inversión! 🚀",51,1,1,16/12/2024,73502
Balanz Capital,"En BALANZ apostamos por la tecnología como motor de transformación. Si estás buscando un nuevo desafío, ¡este es el momento!

📌 Búsquedas activas:

🔹 Desarrollador Fullstack
🔹 Ingeniero de Software Backend Java (Semi Sr)
🔹 Java Backend Developer (Jr)
🔹 Desarrollador Backend Golang | NodeJs

¡Postulate! 🙌 si querés ser parte de un equipo dinámico, orientado a la innovación y con impacto real en el negocio financiero.",83,2,2,12/10/2025,73502
Balanz Capital,"Balanz fue sede del Primer Encuentro de la 10ma Edición del JAME - Japanese Management Experience (JAME), con la presencia de destacados líderes como Hiroshi Yamauchi, Embajador de Japón, y Nishizawa Yusuke, director de Japan External Trade Organization (JETRO).⁣
⁣
, director de Wealth Management de Balanz, destacó la importancia de aprender del modelo japonés de gestión LEAN Management, clave para el desarrollo de Argentina, y compartió una visión estratégica sobre cómo el mercado de capitales anticipa tendencias que impactan la economía real.⁣ Para conocer más sobre este tema, leé la nota completa acá:
⁣
¡Gracias a todos por ser parte de este espacio que fortalece vínculos! 🌟",139,2,2,15/01/2025,73502
Balanz Capital,"Argentina en el foco del mundo. 

Nos enorgullece haber sido destacados en The Washington Post, uno de los medios más relevantes.

Nuestro CEO y fundador, Claudio Porcel, aportó su mirada sobre el cambio cultural que vive el país.

En la nota compartimos nuestra perspectiva sobre el contexto argentino, el interés creciente del mercado y cómo desde Balanz acompañamos a quienes eligen invertir en el país con asesoramiento y soluciones concretas.

👉 Leé la nota completa acá:",123,2,2,13/08/2025,73502
Balanz Capital,"Recientemente participamos del almuerzo para socios de la Unión Industrial de Tigre (UIT). ⁣
 ⁣
📊Lucas Buscaglia presentó “Un periodo de transición”, un análisis de coyuntura desde nuestro equipo de Research. Desde el segmento de Empresas, Florencia Regueiro y Lucila Battaglia, expusieron sobre “Gestión de liquidez y financiamiento para empresas”, compartiendo herramientas clave para afrontar desafíos y aprovechar oportunidades en el mercado actual.⁣
⁣
Agradecemos a la UITpor el espacio y a todos los presentes por su interés y participación. ⁣",38,0,1,16/12/2024,73502
Balanz Capital,"¿Sabías que las Lecaps pueden ser una opción clave para tus inversiones? 💡⁣
⁣
Las Letras de Capitalización (Lecaps) son instrumentos de inversión a corto plazo que ofrecen tasas competitivas en pesos, ideales para quienes buscan optimizar su rendimiento con rapidez.⁣
⁣
El fondo Balanz Performance II, invierte en Lecaps de corto plazo y es el más grande del mercado, con más de ARS 300.000 millones en activos bajo administración (AUM).*⁣
⁣
🔑 ¿Por qué elegir Balanz Performance II?⁣
✔️ Inversiones diversificadas y de bajo riesgo.⁣
✔️ Líder en el mercado de Lecaps.⁣
✔️ Tiene liquidez T+0, con un corte al día pagando al cierre del mercado.⁣
⁣
🌟 Empezá hoy a potenciar tus inversiones.⁣
⁣
*Datos al 21/11/2024.",53,0,11,16/12/2024,73502
Balanz Capital,"Nuestro equipo de Empresas participó en la Ronda de Negocios de San Fernando, un evento organizado por la Secretaría de Producción, Empleo y Nuevas Tecnologías de dicho Municipio.
⁣
Esta iniciativa reunió a empresas de Tigre y de toda la zona norte de la Provincia de Buenos Aires, creando un espacio para el intercambio de ideas y oportunidades de colaboración que potencian el crecimiento regional. 💼🌟⁣

¿Tu empresa aún no está potenciando su capital? 🌟 Conocé cómo podemos ayudarte",62,0,3,16/12/2024,73502
Balanz Capital,"📢 ¡Estuvimos presentes por primera vez en la Feria de Beneficios de Globant! Nuestro equipo de Private Wealth y University, acercaron los beneficios exclusivos que ofrecemos a los empleados de Globant. 💼✨⁣
⁣
📍 Más de 1,000 personas visitaron nuestro stand, donde compartimos premios y toda la información sobre cómo Balanz puede acompañarlos en su camino financiero.⁣
⁣
¡Seguimos avanzando y creando oportunidades para todos! 🚀",111,1,1,16/12/2024,73502
Balanz Capital,"🚀 ¡Por tercera vez estuvimos presentes en la Feria de Beneficios de Accenture en sus oficinas de Parque Patricios!⁣
 ⁣
Con un stand lleno de premios y trivias, compartimos un gran momento junto a todos sus colaboradores. Esta vez participamos con el equipo de University y Wealth Management, representado pory José Ignacio Arias Ordóñez.⁣
⁣
Gracias, Accenture, por invitarnos a ser parte de este evento y acercarles nuevas oportunidades de aprendizaje y crecimiento financiero.",153,3,3,16/12/2024,73502
Balanz Capital,"¿Es posible generar una cartera de retiro en el mercado de capitales? Conversamos sobre cuáles son las claves para planificarla junto a Malena de los Ríos. No te lo pierdas, miralo acá👇",42,0,9,13/08/2025,73502
Balanz Capital,"Nuevo Pack Rendimiento Estratégico 📈
🚀 En Balanz lanzamos una nueva alternativa de inversión en renta fija en dólares.
➡️ Una propuesta diseñada para quienes priorizan estabilidad y previsibilidad de flujos combinando ONs de emisores argentinos de calificación AA+ y AAA, pagos periódicos y legislación internacional.
Conocé más en la siguiente nota de iProfesional 💻",22,0,14,13/08/2025,73502
Balanz Capital,"¿Dejaste tu dinero en el banco? Está perdiendo valor día a día. Invertilo con asesoramiento financiero personalizado y hacé valer tus ahorros.
⁣
Cronograma de licitaciones: ⁣
📅 14 de enero:⁣
🌾John Deere⁣
Rendimiento en dólares⁣
Plazo: 36 meses⁣
Líder en maquinaria agrícola, construcción y jardinería⁣
⁣
📅 16 de enero:⁣
🛢️Tecpetrol⁣
Plazo: 8 años en dólares cable⁣
Especialista en hidrocarburos⁣
⁣
⛽Oiltanking⁣
Dos opciones de plazo: 36 y 60 meses⁣
Líder en almacenamiento de petróleo, químicos y biocombustibles⁣
⁣
💡 Hacé crecer tus dólares ahora.⁣
Abrí tu cuenta hoy en Balanz. 👇",141,5,5,14/02/2025,73502
Balanz Capital,"El aguinaldo puede ser mucho más que un ingreso extra ➡️ Dale un giro y convertilo en el punto de partida para hacer crecer tu capital.
En esta nota para El Cronista, compartimos desde Balanz nuestros destacados:
✔ Fondos Comunes en pesos y dólares
✔ Obligaciones Negociables
✔ CEDEARs

👉 Leé la nota completa acá",22,0,4,14/07/2025,73502
Balanz Capital,"¿Ya sabés qué hacer con tu aguinaldo?

Invertirlo marca la diferencia y lo hace crecer.
Desde Balanz compartimos conlas principales alternativas de inversión según perfil de riesgo y horizonte temporal:
✅ Fondos Comunes de Inversión
✅ Obligaciones Negociables
✅ CEDEARs

Leé la nota completa y descubrí cómo darle un giro a tu aguinaldo y hacerlo rendir 📲",24,0,10,14/07/2025,73502
Balanz Capital,"📰 En diálogo con La Nación, Pilar Tavella, Directora de Research Macro & Estrategia en Balanz, analizó el escenario económico actual y cómo impacta en el mercado.

➡️ Por qué un tipo de cambio más flexible y una política monetaria restrictiva podrían ser claves para sostener la baja de la inflación y mejorar el acceso al financiamiento.

👉 Leé la entrevista completa acá",97,2,2,14/07/2025,73502
Balanz Capital,"El 2024 fue un año de grandes logros y crecimiento. Cada desafío superado nos fortalece y nos impulsa a seguir construyendo juntos el 
hashtag
#ADNBalanz.⁣
⁣
Este fue el video que compartimos en nuestra fiesta de fin de año, celebrando todo lo que logramos gracias al compromiso y esfuerzo de cada uno de ustedes.⁣
⁣
🚀 Vamos por un 2025 lleno de nuevas oportunidades y éxitos compartidos.⁣
⁣
¡Felices fiestas! 🌟",390,2,2,15/01/2025,73502
Balanz Capital,"Desde Balanz, junto a Isabel Botta Clucellas y Paulino Seoane, te invitamos a una charla online para que conozcas cómo incorporar crypto en tu cartera y sumarte a una de las transformaciones más grandes del mercado financiero 🚀🙌. 

Reservá tu lugar ahora y sé parte de la revolución digital 👉",101,1,1,12/09/2025,73502
Balanz Capital,"¡Un millón de inversores que confiaron en nosotros! 🚀
 
Hace 22 años comenzamos este camino con un propósito claro: trabajar por la libertad financiera de cada cliente. Hoy celebramos un millón de historias que se están transformando gracias a la inversión.

Si todavía no invertís, hoy puede ser el comienzo de tu historia. Nosotros te acompañamos en cada paso.

Es tiempo de invertir. ✨",271,3,3,16/12/2024,73502
Balanz Capital,"En Balanz creemos que cada meta merece ser celebrada, y nada mejor que cerrar el año reconociendo el esfuerzo, la dedicación y el trabajo en equipo que nos define.⁣
⁣
Nuestra fiesta de fin de año fue mucho más que un evento: fue un momento para conectar, compartir y recargar energías para todo lo que viene. 🌟⁣
⁣
Gracias a cada uno por ser parte de este camino y por hacer de Balanz un lugar único. ¡Vamos por un 2025 lleno de nuevos desafíos y éxitos!",610,11,11,16/12/2024,73502
Balanz Capital,"🎧 Nuevo episodio de Balanz Investment Insights

📊 Mercados en foco: Mercado Argentino pre electoral y resultados de balances de USA

En este episodio:
🔹 Los resultados de la última licitación del Mecon y las emisiones corporativas.
🔹 Análisis del mercado argentino en la previa de las elecciones, marcado por la cautela inversora, la volatilidad del Merval y un riesgo país en alza.
🔹 Estados Unidos: el 81 % de las compañías sorprendió positivamente en sus balances, con las Magnificent 7 liderando la tendencia.

🎙 Escuchalo completo
Spotify 👉
Youtube 👉",49,1,1,12/09/2025,73502
Balanz Capital,"Nueva licitación 📣 John Deere Credit Compañía Financiera

Te contamos más sobre la empresa 👇 
🚜 John Deere Credit es la división financiera de Deere & Company, una empresa líder en la fabricación de maquinaria agrícola, de construcción, y de jardinería.
🌍 Fundada en 1987, proporciona financiamiento y leasing para la adquisición de equipos, así como seguros y otros servicios financieros a clientes en más de 30 países.⁣⁣⁣
⁣👉 La compañía se enfoca en ofrecer soluciones financieras flexibles que faciliten a agricultores, contratistas, y propietarios de terrenos adquirir y mantener el equipo necesario para sus operaciones.
🤝 Además, John Deere Credit trabaja en estrecha colaboración con distribuidores y concesionarios de John Deere para proporcionar un soporte integral a sus clientes.⁣⁣⁣

𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝.",27,0,9,12/09/2025,73502
Balanz Capital,"Nueva Licitación en Obligaciones Negociables 🌟⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣
👉Banco Supervielle S.A., principal subsidiaria del Grupo Supervielle, es uno de los bancos privados más grandes de Argentina, con una sólida posición en el sistema financiero nacional. Fundado en 1887 y de origen familiar, combina su larga trayectoria con un enfoque moderno e innovador.⁣⁣

⁣👉Con una filosofía que equilibra los vínculos humanos y la tecnología, Supervielle ofrece una experiencia ágil, cordial y sencilla a más de 1.6 millones de clientes. Mediante una estrategia omnicanal, opera +153 sucursales, puntos de atención virtual y redes sociales. Pionero en innovación tecnológica, brinda servicios financieros a individuos, Pymes y empresas, transformando y facilitando la experiencia bancaria en el país.⁣⁣
⁣
𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝.",14,0,4,12/09/2025,73502
Balanz Capital,"Convertite en Asesor Financiero Independiente y llevá tu potencial al próximo nivel.
 🔹Tomá decisiones con autonomía y acompañamiento.⁣ 
🔹 Desarrollá tu red de clientes y potenciá tus ingresos.⁣ 
🔹 Formate con expertos y accedé a herramientas de primer nivel.⁣

📩 Postulate hoy y empezá a transformar tu futuro.",31,0,9,12/09/2025,73502
Balanz Capital,"Nueva Licitación en Obligaciones Negociables 🌟⁣⁣⁣⁣⁣⁣⁣⁣
⁣
👉Pan American Energy (PAE) es una de las principales compañías de energía en Argentina y América Latina, y el mayor productor, empleador e inversor privado del sector en el país. Con operaciones en Argentina, Bolivia, México y Brasil, desarrolla actividades de upstream, midstream, downstream y generación eléctrica a partir de fuentes renovables y tradicionales.

👉Comprometida con la innovación y la transición energética, PAE impulsa proyectos de petróleo, gas, combustibles, lubricantes, químicos y energías limpias. Con una fuerte inversión en infraestructura y tecnología, produce energía clave para el desarrollo argentino y la región.

BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV",38,0,17,12/09/2025,73502
Balanz Capital,"Nueva Licitación en Obligaciones Negociables 🌟⁣⁣⁣⁣⁣⁣⁣⁣
⁣
👉Central Puerto (CEPU) es la principal generadora privada de energía eléctrica en Argentina, con una capacidad instalada de 6.703 MW y una participación de mercado del 15,5%. Opera 14 centrales en 6 provincias, integrando fuentes térmicas, hidroeléctricas y renovables, con proyectos eólicos, solares y térmicos que suman 300 MW. En 2024 generó 21,6 TWh, equivalente al consumo de más de 6 millones de hogares.⁣
⁣
👉Desarrolla un ambicioso negocio forestal en Entre Ríos y Corrientes, con más de 160.000 hectáreas productivas. Cotiza en BYMA y NYSE, y su misión es producir energía de manera eficiente, sustentable y segura, consolidando su liderazgo en el sector energético argentino.⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV",29,0,11,12/09/2025,73502
Balanz Capital,"📚 Semana del Aprendizaje Digital en Balanz University
Del 1 al 5 de septiembre celebramos la importancia de la educación financiera: porque aprender de finanzas e inversiones es el primer paso para tomar mejores decisiones y hacer crecer tu dinero.

🎓 Durante esta semana, con el cupón APRENDE obtenés un 30% de descuento en todos nuestros cursos.

👉 Entrá a Balanz University y empezá hoy a potenciar tus conocimientos",38,1,1,12/09/2025,73502
Balanz Capital,"✨ JOB FAIR 2025 en la Universidad Torcuato Di Tella ✨

Ayer tuvimos el placer de participar, una vez más, de la jornada organizada por la Universidad Torcuato Di Tella con🌟

Fue una gran oportunidad para conocer nuevos talentos, intercambiar ideas y compartir nuestra pasión por el mercado de capitales y la tecnología, grandes pilares para nosotros.
Nos alegra mucho ver tanto interés por
💙

Gracias a la UTDT por recibirnos y a cada persona que se acercó con entusiasmo y curiosidad. ¡Seguimos apostando al futuro! 🚀
✨",77,3,3,11/11/2025,73502
Balanz Capital,"Nueva Licitación en Obligaciones Negociables 🌟⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣
👉Scania Argentina Credit Argentina S.A.U., parte del Grupo Traton (Volkswagen), opera desde 2021 ofreciendo soluciones financieras para la adquisición de camiones, buses, motores y servicios de grandes reparaciones. Sus productos incluyen préstamos prendarios, leasing financiero y renting, y mantiene una alianza con AON para la comercialización de seguros, protegiendo las unidades adquiridas y ofreciendo coberturas adicionales.
Scania Credit combina la experiencia global del grupo con un profundo conocimiento del mercado local. Brinda financiamiento flexible y servicios integrales de seguros, acompañando el crecimiento y la protección de los negocios de sus clientes de manera confiable y profesional.

𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝.",70,0,17,12/09/2025,73502
Balanz Capital,"Nueva Licitación en Obligaciones Negociables 🌟⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣
⁣
👉Plaza Logística S.R.L. es la empresa líder en el desarrollo y operación de parques logísticos triple A en Argentina, reconocida por su innovación y altos estándares internacionales de calidad, seguridad y sustentabilidad. Actualmente, la compañía gestiona siete parques estratégicamente ubicados en el Área Metropolitana de Buenos Aires (AMBA), que combinan 520.850 m² alquilables y 56.469 m² en desarrollo.⁣ ⁣Los parques de Plaza Logística se destacan por su construcción de vanguardia, eficiencia en servicios compartidos y un modelo multi-cliente que optimiza las operaciones logísticas de sus usuarios. Su enfoque en calidad y sostenibilidad posiciona a la empresa como referente en el sector logístico del país.⁣⁣
⁣
𝘉𝘈𝘓𝘈𝘕𝘡 𝘊𝘈𝘗𝘐𝘛𝘈𝘓 𝘝𝘈𝘓𝘖𝘙𝘌𝘚 𝘚.𝘈.𝘜. 𝘈𝘓𝘠𝘊 𝘕° 210 𝘺 𝘈𝘊𝘋𝘐 𝘕° 62 𝘢𝘯𝘵𝘦 𝘭𝘢 𝘊𝘕𝘝.",22,0,7,12/09/2025,73502
Balanz Capital,"🚀 Lanzamos Balanz Long Pesos, el primer fondo del mercado enfocado en el largo plazo en pesos.⁣
⁣
📣 ""El fondo está pensado para inversores audaces que creen en la oportunidad de capturar valor en la parte larga de la curva de pesos ante un escenario de creciente normalización económica en Argentina"", destacó, Directora de Asset Management en Balanz.⁣
⁣
📰 Leé la nota completa para conocer todo sobre el nuevo fondo 👇",88,2,2,15/05/2025,73502
Balanz Capital,"El crecimiento de Balanz se construye con experiencia, visión y talento. ✨⁣
⁣
Nos alegra anunciar que Pablo Wilenski se suma como Director Comercial de Asset Management.⁣
⁣
Licenciado en Administración (UBA) y con un Posgrado en Finanzas (UCA), Pablo cuenta con una trayectoria de más de 25 años en el mercado financiero. Durante casi dos décadas lideró la estrategia comercial de Schroders en Argentina, y previamente se desempeñó en distintos roles en Santander y en el sector asegurador.⁣
⁣
En Balanz creemos en el valor de integrar profesionales con visión estratégica y experiencia internacional para seguir potenciando nuestro crecimiento y el de nuestros clientes. 🚀",125,7,7,12/09/2025,73502
Balanz Capital,"🎧 Nuevo episodio de Balanz Investment Insights
📊 Volatilidad de tasas, inflación contenida y trade electoral
En este episodio analizamos:
🔹 Por qué las cauciones a 24 horas llegaron a marcar un 2% y qué impacto tuvo en el mercado
🔹 La inflación de julio: contenida y mejor a lo esperado
🔹 Qué señales seguimos de cerca en pleno trade electoral
🎙 Escuchalo completo:

Spotify 👉
Youtube 👉",49,0,11,12/09/2025,73502
Balanz Capital,"💡 ¿Querés conocer las claves para aprovechar el Trade Electoral?

Isabel Botta Clucellas, Product Manager, comparte nuestra mirada sobre está estrategia.

Lee la columna completa para Ámbito👉",55,1,1,12/09/2025,73502
Balanz Capital,"""Creemos que más allá del financiamiento neto, alguna flexibilización del esquema cambiario podría también mejorar la perspectiva de acumulación de reservas, clave para consolidar la baja del riesgo país que empezó el año pasado"". 
📣 En diálogo con,, nuestra Directora de Research Macro & Estrategia, conversó acerca del acuerdo de FMI, las perspectivas de inflación y qué otros drivers está mirando el mercado 📊.

Escuchalo acá 🎧",46,0,6,15/04/2025,73502
Balanz Capital,"Nueva Licitación en Obligaciones Negociables 🌟⁣⁣⁣⁣⁣⁣⁣
⁣
👉Banco Hipotecario es una entidad financiera histórica con 138 años de trayectoria en Argentina, especializada en créditos hipotecarios con más de 2 millones de viviendas financiadas. Actualmente opera como banco universal con una estructura accionaria mixta: el Estado mantiene la mayoría de los votos, mientras que IRSA encabeza a los accionistas privados.⁣
⁣
👉Con una red de 52 sucursales, más de 1.400 empleados y fuerte presencia digital, BH trabaja para consolidarse como el Banco del Hogar, ofreciendo servicios financieros integrales y un ecosistema de alianzas con comercios del sector vivienda y construcción. Su estrategia para 2025 prioriza la mejora en experiencia digital, inclusión de segmentos como jubilados y consorcios, una cultura interna ágil y un enfoque en eficiencia financiera y sostenibilidad.⁣
⁣
BALANZ CAPITAL VALORES S.A.U. ALYC N° 210 y ACDI N° 62 ante la CNV.",64,1,1,12/09/2025,73502
