username,text,likes,retweets,replies,views,created_at
BancoGalicia,"Peeero, por suerte, vos ya invertís en Fondos Fima y estás generando rendimientos desde el día 1.

Arrobá a esa persona que todavía no se anima a invertir para que lea esta info 
  
bit.ly/3ZPkb6b",2,0,7,4000,2023-03-08T18:53:38.000Z
BancoGalicia," Más tiempo para vos y para lo que quieras hacer con tu plata, estés donde estés.
Simple, más cerca: Galicia.",8,0,4,6000,2023-03-07T20:50:04.000Z
BancoGalicia,"¿Sabías que, si sos Galicia, podés retirar hasta $170.000 desde nuestros Autoservicios y Cajeros Automáticos?

¿Cómo hacerlo? ",20,6,21,18000,2023-03-03T14:12:53.000Z
BancoGalicia,"Desde el Autoservicio extraé hasta $100.000 por día. Y, desde el Cajero Automático, hasta $70.000. ¡Sí, son acumulables!

¿Querés saber más? ",9,1,4,4000,2023-03-03T14:12:54.000Z
BancoGalicia," El #DíaDelAmor, con Galicia, ya no es un solo día. Si colgaste en organizar para hoy, podés aprovechar nuestras promos durante toda la semana.

Conocelas acá  
bit.ly/3HxctY0",5,1,2,4000,2023-02-14T16:35:24.000Z
BancoGalicia,Cuando es muy fin de mes y le pedís a tu ami que te envíe lo que te debe  por la App Galicia ,35,0,23,11000,2023-01-30T19:49:34.000Z
BancoGalicia,Verano + sol + playa = ¡PROMOS! ,13,0,7,16000,2023-01-25T21:19:24.000Z
BancoGalicia, Queremos saber cuál es tu favorita ,2,0,12,6000,2023-01-25T21:19:25.000Z
BancoGalicia,"Conocé todas nuestras promociones en un toque  
bit.ly/3HxctY0",2,1,6,4000,2023-01-25T21:22:57.000Z
BancoGalicia, Atenti al siguiente mensaje de WhatsApp ,59,22,16,30000,2023-01-17T19:46:22.000Z
BancoGalicia,Si llegás a dudar... Chequeá el número 11-4439-8558 y fijate que tenga el tilde de verificado.,14,3,2,11000,2023-01-17T19:46:29.000Z
BancoGalicia,Juntos podemos frenar los fraudes virtuales.,19,5,7,9000,2023-01-17T19:46:30.000Z
BancoGalicia,Cómo empezó / Cómo va con la app Galicia ,28,3,24,17000,2023-01-13T13:45:59.000Z
BancoGalicia,"Ahora tenemos tilde de verificación DORADA. Pero... ¿Sabés por qué? 

 En este hilo te contamos más sobre esta nueva actualización de Twitter y te dejamos unos tips de ciberseguridad para que tengas siempre con vos.",21,6,6,19000,2023-01-03T22:28:18.000Z
BancoGalicia,"1- Nunca te vamos a pedir tus claves personales y mucho menos con urgencia. No las compartas.

2- Ante cualquier duda, nuestro sitio oficial es ",7,1,1,6000,2023-01-03T22:28:21.000Z
BancoGalicia,"3- Si necesitás hablar con nosotros porque sospechás de una estafa, hacelo por DM en esta cuenta oficial o WhatsApp 1144398558 con la palabra SEGURIDAD.",4,0,5,5000,2023-01-03T22:28:21.000Z
BancoGalicia,"Llega un 2023 con nuevas oportunidades y, como siempre, estamos para vos.  
 Agendanos y comunicate por whatsapp cuando lo necesites. 

 11-4439-8558
Chateanos las 24 horas, todos los días.
 
bit.ly/3vrl2Nb",6,2,10,7000,2022-12-31T14:16:37.000Z
BancoGalicia,"Ahora nuestra tilde de verificación en Twitter cambió de color, es dorada 

Cualquier duda nos podés escribir por DM o por WhatsApp al: 1144398558",74,27,143,85000,2022-12-26T13:59:22.000Z
BancoGalicia,¡GANÓ LA CELESTE Y BLACA! Estamos todos así,61,5,26,0,2022-12-03T21:00:32.000Z
BancoGalicia,¿Confirman?,4,0,6,0,2022-12-03T21:00:33.000Z
BancoGalicia,Pasito a pasito nos vamos acercando a la gran fecha. Contanos si hiciste alguna promesa si salimos camp**** ,7,0,4,0,2022-12-03T21:00:34.000Z
BancoGalicia, ¡VAAAAMOS!  Estamos en octavos. Seguimos alentando a full a la celeste y blanca. ,21,0,9,0,2022-11-30T22:42:21.000Z
BancoGalicia," ¡ES HOY, ES HOY!  Vaaamos ARG  ¿Con quién lo miras?",4,2,5,0,2022-11-30T17:15:53.000Z
BancoGalicia,"¡Hoy es feriado!
 Dejamos todo listo para que puedas hacer todo lo que necesites online acá: 
galicia.ar/personas/feria
…

¿Necesitás ayuda? ¡Chateanos por Whatsapp, respondemos tus consultas todos los días, las 24hs!  11 4439-8558
#EquipoGalicia ",4,0,16,0,2022-11-21T15:57:03.000Z
BancoGalicia,"¡Tenemos un NUEVOOO SITIO WEB, asique nos pusimos elegantes!",12,2,22,0,2022-11-20T11:19:50.000Z
BancoGalicia,"A partir de hoy, te vas a encontrar con un nuevo diseño (RE facherito), mensajes y ofertas pensadas para vos ",8,0,4,0,2022-11-20T11:19:51.000Z
BancoGalicia,"Te dejamos 2 tips para que lo navegues de forma segura:

 Escribí “
galicia.ar” directo en el navegador.

 Chequeá que tenga el candadito al lado de la URL: “”

 Entrá a chusmearlo ahora: 
galicia.ar",7,0,9,0,2022-11-20T11:19:52.000Z
BancoGalicia,"Mañana se viene… ¡NUESTRO NUEVOOOOO SITIO WEB!

Te vas a encontrar con un nuevo diseño (RE facherito), mensajes y ofertas pensadas para vos ",29,3,21,0,2022-11-19T17:40:58.000Z
BancoGalicia,¡Te vamos contando todo por acá!,13,0,2,0,2022-11-19T17:40:59.000Z
BancoGalicia,"¡
@Nachoaugenuino
, vimos que en la jornada 8 de la 
@fms_argentina
 tus rimas volaron….y tu tarjeta Galicia también !
Si necesitas ayuda para reponerla, chateanos por DM y te ayudamos en un toque 

#FMSArgentina",74,2,14,0,2022-11-08T22:24:55.000Z
BancoGalicia,"#CyberWeek en nuestra Tienda Online
Hasta el 6 de noviembre ¡9 cuotas sin interés! En toda nuestra tienda. 
Pagando con tus Tarjetas Galicia Visa y Mastercard 
 
bit.ly/3zFs6Is",4,2,13,0,2022-11-03T13:26:05.000Z
BancoGalicia,"Sumate al Galicia CTF Challange y participá por premios INCREIBLES: 

Play Station 5
Oculus
Nintendo Switch",15,8,5,0,2022-11-02T15:44:03.000Z
BancoGalicia,"¡Volvimos con toda! No te pierdas la oportunidad de conocer TODO sobre el mundo de la #CiberSeguridad 
Miércoles 05/10
 18h 
 Suscribite para no perderte el estreno:",1,0,1,0,2022-10-13T13:19:32.000Z
BancoGalicia,"Si de crear contenido se trata, qué mejor que tener una charla con el Nº1 
@martingarabal
  El actor, humorista y director, entre muchas otras facetas,nos sumerge en el mundo del contenido y su lado financiero",1,0,9,0,2022-10-05T21:07:04.000Z
BancoGalicia," Vení a mi canal de Youtube y mirá la charla completa  
bit.ly/3SDPiys

#FinanzasTransparentes  #ProducciónDeContenido #Humor #Finanzas",1,0,3,0,2022-10-05T21:07:05.000Z
BancoGalicia,"¡Faltan sólo 2 semanas para la Ekoparty Sucurity Sessions VOL.05 by Galicia! 
@ekoparty",13,4,12,0,2022-09-22T14:42:23.000Z
BancoGalicia,"Save the date  
 miércoles 05/10 
 18 h ARG 
 Por youtube: Ekoparty Security Conference ¡Suscribite para no perderte el estreno!",3,0,1,0,2022-09-22T14:42:04.000Z
BancoGalicia,"¿Querés conocer más sobre el mundo de la #CiberSeguridad? Entonces no te podes perder este quinto encuentro con charlas inspiradoras e informativas, dadas por los más cracks de la industria ",3,0,3,0,2022-09-22T14:42:04.000Z
BancoGalicia,"Se abrió la inscripción del Premio LA NACION-Banco Galicia a la Excelencia Agropecuaria 2022 
dlvr.it/SYp6xt",2,1,0,0,2022-09-22T13:45:10.000Z
BancoGalicia,"En este nuevo episodio, charlamos con 
@padamovic
, jefe de Ciberseguridad de Galicia sobre la importancia de no compartir nunca nuestros datos personales y los mejores tips para cuidarnos de las estafas virtuales ",15,6,8,0,2022-09-19T20:16:57.000Z
BancoGalicia,"¿Sabías que en su equipo trabajan con hackers? 
 Vení a mi canal de Youtube y mirá la charla completa  
bit.ly/3dlV5ck

#FinanzasTransparentes  #Ciberseguridad #SeguridadInformática",4,3,1,0,2022-09-19T20:16:58.000Z
BancoGalicia,"Llega el #CongresoCREA2022 
3 días inspiradores con charlas, eventos, shows ¡y mucho más!",5,0,7,0,2022-09-12T17:02:30.000Z
BancoGalicia," Inauguramos este ciclo de podcasts financieros junto a 
@CaroloVazquez
. Nos cuenta sobre su carrera de gamer/streamer, cómo se financia y algunos tips para poder seguir sus pasos.  

 Vení a mi canal y mirá la charla completa  
bit.ly/3dQwf4t",7,1,1,0,2022-08-22T20:57:53.000Z
BancoGalicia,"#EducaciónFinanciera #Podcasts #FinanzasTransparentes #BancoGalicia #TerceraTemporada
#Gaming #FIFA",2,2,1,0,2022-08-22T20:57:53.000Z
BancoGalicia,Las finanzas están en todos lados ,11,3,7,0,2022-08-16T15:06:48.000Z
BancoGalicia," Se viene un ciclo de podcasts sobre el mundo financiero en el gaming  con 
@CaroloVazquez
, en el deporte  con 
@MMMaravillaBox
, en la ciberseguridadcon 
@padamovic
, en las nuevas tecnologías con 
@connieansaldi
 y en las producciones  con 
@martingarabal
.",8,1,3,0,2022-08-16T15:06:49.000Z
BancoGalicia,"Suscribite a mi canal de Youtube y aprendé de finanzas como un crack
  
bit.ly/EducaciónFinan
…

#Podcasts #FinanzasTransparentes #BancoGalicia #TerceraTemporada
#Gaming #Deporte #Ciberseguridad #Blockchain #Producciones",5,4,1,0,2022-08-16T15:06:50.000Z
BancoGalicia,3 tips de seguridad para reconocer una estafa ,19,5,6,0,2022-08-12T21:54:14.000Z
BancoGalicia,"¿Sospechás o sufriste una estafa?
Chateanos por Whatsapp al 11-4439-8558 y escribinos la palabra “Seguridad”.
 
Estamos para ayudarte todos los días, a la hora que sea ",3,1,5,0,2022-08-12T21:54:15.000Z
BancoGalicia,4 razones por las cuales hacerte Galicia te conviene para tu campo ,3,0,3,0,2022-08-11T22:47:03.000Z
BancoGalicia,"Pagos digitales con ahorros y beneficios.
Financiación para capital de trabajo y proyectos de inversión.
Asesoramiento especializado en Agronegocios.
Centro de Ayuda con atención prioritaria y horario ampliado.",1,0,4,0,2022-08-11T22:47:03.000Z
BancoGalicia,"¡Vení al Congreso Aapresid y descubrí todo lo que tenemos para vos! ¡Tenés tiempo hasta mañana!
Salón Metropolitano, Rosario.
También podés conectarte de forma virtual.

Hacete Galicia  
bit.ly/Hacetecliente

Galicia siempre junto al campo #CongresoAapresid2022",1,0,2,0,2022-08-11T22:47:04.000Z
BancoGalicia,"Del 10 al 12 de agosto
En el Salón Metropolitano de Rosario, o también podés seguirlo de forma virtual      

Conocé el precio de las entradas acá  
bit.ly/CongresoAapres
…

Te esperamos con alternativas de financiación y soluciones digitales para tu campo ",2,0,1,0,2022-08-09T22:50:42.000Z
BancoGalicia," ¡Sabemos que circulan mails falsos que simulan ser Galicia!

¿Recibiste un mail sospechoso, o un link de un sitio que simula ser Galicia?  No contestes y chateanos con la palabra ""Seguridad""

 Estamos para ayudarte sea la hora que sea, agendanos: 11 4439-8558",39,13,48,0,2022-08-05T21:59:42.000Z
BancoGalicia," ¿Sospechás o sufriste una estafa?
Chateanos por Whatsapp las 24 horas, todos los días al   11 4439-8558 y escribinos la palabra “Seguridad”.",6,3,14,0,2022-08-03T22:31:49.000Z
BancoGalicia,"Conocé nuestros canales oficiales de atención acá  
bit.ly/3uK6JU8",4,1,1,0,2022-08-03T22:31:50.000Z
BancoGalicia," ¿Ganaste una entrada, pero no visualizas nuestro mensaje por MD en Twitter? ¡Tranqui!
Seguramente no tenés configurado para ver MD de usuarios que no te siguen ¿Querés que lo configurémos juntos? Seguí estos pasos:",4,0,2,0,2022-07-28T13:07:08.000Z
BancoGalicia,"1. Abrí tu cuenta de Twitter.
2. Abrí la sección “Mensajes”.
3. Clickeá “Configuración de mensajes.”
4. Seleccioná la opción “Permitir solicitudes de mensajes de todos”.
 
¡Listo, ahora si a disfrutar la GRAN FINAL!",3,0,4,0,2022-07-28T13:07:08.000Z
BancoGalicia,"¡SORTEO! ¡SORTEO! ¡SORTEO! 
Si, leíste bien… SORTEO  
¡Estamos sorteando 6 entradas para la GRAN FINAL de la #LigaMasterFlow junto @lvparglol!",19,5,14,0,2022-07-26T20:02:18.000Z
BancoGalicia," Sólo participarán del sorteo quienes acierten la respuesta. ¡Vamos que tenés tiempo hasta hoy a las 21h! 
 Quienes ganen recibirán un MD con la entrada virtual, en formato QR, el 28 de julio.",4,0,1,0,2022-07-26T20:02:19.000Z
BancoGalicia,"¡Acordate que todas nuestras redes oficiales tienen una tilde de verificación! En Twitter nuestra cuenta oficial es 
@BancoGalicia
. 
Ver bases y condicones: 
bit.ly/Basesycondicio
…",2,0,4,0,2022-07-26T20:11:34.000Z
BancoGalicia,"¡Ya comenzó la Expo Rural 2022 ! 
Abrimos hilo con todo lo que necesitás saber para ser parte",5,0,6,0,2022-07-21T21:45:51.000Z
BancoGalicia,"¿Cómo hago para tener mi entrada?
Podés ver los precios y sacar entradas en: 
bit.ly/3INCUb0",4,1,1,0,2022-07-21T21:45:52.000Z
BancoGalicia,"¿Qué voy a ver en #ExpoRural2022?
Más de 4.500 expositores de animales.
Más de 400 expositores comerciales.
 Actividades para todos los públicos, todos los días.",4,0,0,0,2022-07-21T21:45:53.000Z
BancoGalicia,¡Te esperamos en la 134° edición de uno de los eventos agroindustriales más importantes y tradicionales de Argentina!,4,1,2,0,2022-07-19T20:11:15.000Z
BancoGalicia,"  21 al 31 de Julio.   
 9:00am – 8:00pm.       
  Av. Sarmiento 2704. La rural, Predio Ferial de Buenos Aires.
     
 Podés ver precios y sacar tu entrada acá: 
bit.ly/3INCUb0",2,0,0,0,2022-07-19T20:11:16.000Z
BancoGalicia,Prestá atención a estos tips para reconocer perfiles falsos que se hacen pasar por nosotros:,65,16,244,0,2022-07-14T19:08:00.000Z
BancoGalicia,Te invitamos a participar de #GaliciaStartupChallenge ,4,1,2,0,2022-07-13T18:25:25.000Z
BancoGalicia," Posibilidad de hacer un partnership con Galicia, para llevar tu propuesta de valor a nuestros clientes. 
 Premio en efectivo, para invertir en el desarrollo y/o expansión de su producto o servicio.",2,0,1,0,2022-07-13T18:25:27.000Z
BancoGalicia,Inscribite acá ,2,0,1,0,2022-07-13T18:25:28.000Z
BancoGalicia,"Si te apasiona el mundo de los datos, Data Talent es para vos . No te podés perder este desafío que pone a prueba tus habilidades 
Registrate para explotar tu creatividad y participar por increíbles premios : 
bit.ly/DataTalent2022",35,4,17,0,2022-07-04T18:44:58.000Z
BancoGalicia," ¡No te pierdas la Premiere de Ekoparty Security Sessions By Galicia VOL. 04!  Sumate ahora desde el canal de 
@ekoparty
: 
youtube.com/watch?v=OfglH-
…",6,0,31,0,2022-06-30T21:14:19.000Z
BancoGalicia,¿Sabés qué es un malware? Acá te contamos cómo funciona dentro de tus dispositivos y cómo podés cuidar tus datos. ¡Prestá atención! ,5,5,11,0,2022-06-28T20:40:01.000Z
BancoGalicia,Prestá atención  para evitar caer en estafas virtuales.,13,1,18,0,2022-06-24T18:29:26.000Z
BancoGalicia,"Tampoco vamos a pedirte que descargues una aplicación distinta a las oficiales: 
App Galicia
Galicia Office Banking 
(disponibles en AppStore y PlayStore).",3,1,4,0,2022-06-24T18:29:28.000Z
BancoGalicia,"Si necesitás ayuda, podés escribirnos por Whatsapp las 24 horas, todos los días .
Agendanos: 11 4439 8558",4,2,91,0,2022-06-24T18:29:28.000Z
BancoGalicia,"¡La Ekoparty Security Sessions By Galicia VOL. 04 está llegando! 

 Hoy te presentamos a nuestros speakers invitados para esta nueva edición  

No te pierdas el estreno del próximo jueves 30.06 a las 18 HS ARG, por el canal de Youtube de 
@Ekoparty
: 
bit.ly/YoutubeEkoparty",13,12,2,0,2022-06-22T20:52:52.000Z
BancoGalicia," Vuelven las Ekoparty Security Sessions BY GALICIA  

Junto a 
@ekoparty
 te traemos el VOL. 04 de este ciclo de charlas abiertas a toda la comunidad con mucha info y nuevos speakers. Save the date 

 Jueves 30/06
 18 h ARG
 Por youtube: 
youtube.com/c/EkopartyConf
…",23,11,3,0,2022-06-15T21:21:55.000Z
BancoGalicia,"La App Galicia puede ser tu billetera. Bajatela acá  
bit.ly/DescargarAppGa
… 

¡Y conocé todo lo que podés hacer en este hilo!",19,4,9,0,2022-06-09T13:52:06.000Z
BancoGalicia,"Dividí los gastos de esa cena con amigas , o juntá plata para ese regalo de cumple ",1,3,1,0,2022-06-09T13:54:29.000Z
BancoGalicia,¿Viste? La App Galicia es tu billetera ,1,3,0,0,2022-06-09T13:54:54.000Z
BancoGalicia,"¿Te olvidaste la clave de Online Banking? ¿Perdiste las tarjetas? ¿Te llegó un mensaje y creés que puede ser una estafa? 

 ¡Chateá con nosotros! Estamos para ayudarte sea la hora que sea. 
bit.ly/ChatGalicia",138,28,73,0,2022-05-26T13:50:50.000Z
BancoGalicia,"A la mañana bien tempranito, durante el almuerzo, a la hora de la cena y también por la madrugada.",5,5,6,0,2022-05-26T13:51:06.000Z
BancoGalicia,No importa si es feriado o si todos están durmiendo. Sabemos que hay urgencias que no pueden esperar a que se haga de día. Agendanos en Whatsapp.,6,6,19,0,2022-05-26T13:51:27.000Z
BancoGalicia,Prestá atención. ,19,17,17,0,2022-05-20T22:10:37.000Z
BancoGalicia,Si recibís un mail sospechoso contactanos por nuestros canales de atención oficiales ,8,5,2,0,2022-05-20T22:12:35.000Z
BancoGalicia," WhatsApp: Escribí la palabra ""Seguridad"" al 11-4439-8558.
 Fonobanco: 0810-444-6500 Opción: Más opciones > Reclamos o incidentes.
 Mail: Con el asunto ""Seguridad"" a bancogalicia@bancogalicia.com.ar",12,4,6,0,2022-05-20T22:12:59.000Z
BancoGalicia,Nueva comisión para depósitos en efectivo sólo de empresas.  La comisión de los depósitos que realicen personas físicas se mantiene igual. Enterate más ,24,45,44,0,2022-05-18T22:08:03.000Z
BancoGalicia,Este adicional es solo para  los depósitos en efectivo que realicen las empresas.,1,4,3,0,2022-05-18T22:14:19.000Z
BancoGalicia,"No aplica a depósitos en efectivo que hagan las personas físicas, las empresas MiPyme ni a los depósitos hechos a través de Cobranza Integrada Galicia",5,8,7,0,2022-05-18T22:14:47.000Z
BancoGalicia, el 5% de comisión se va a aplicar sólo al monto que exceda ese 15%,3,1,1,0,2022-05-18T22:11:04.000Z
BancoGalicia, Te damos un ejemplo: si la empresa deposita $1000 usando un billete de $500 y 5 de $100. $500 fueron depositados con billetes de baja denominación. Sigue,0,1,1,0,2022-05-18T22:12:02.000Z
BancoGalicia,Te contamos que debido a la Comunicación A 7506 del Banco Central tuvimos que discontinuar la compra de Criptos.,175,44,52,0,2022-05-07T00:37:32.000Z
BancoGalicia,"Si ya habías comprado, podrás ver y vender tus Criptos. No te preocupes, vamos a devolverte la inversión más una compensación por confiar en nosotros.",46,9,11,0,2022-05-07T00:37:48.000Z
BancoGalicia,En Galicia trabajamos todos los días para ofrecerte los mejores servicios financieros.,22,2,6,0,2022-05-07T00:38:09.000Z
BancoGalicia,Abrimos   de consejos útiles de seguridad para que no caigas en estafas virtuales ,10,1,15,0,2022-05-05T20:30:54.000Z
BancoGalicia,Verfificá que el prefijo de la páginas web donde ingresás tengan la “s”. Es decir: https,6,1,4,0,2022-05-05T20:34:19.000Z
BancoGalicia, Acordate que todos nuestros canales oficiales tienen tilde azul.,5,0,3,0,2022-05-05T20:34:58.000Z
BancoGalicia,Te compartimos el nuevo Informe Integrado ASG 2021 del Grupo Financiero Galicia.,4,9,6,0,2022-05-04T19:12:39.000Z
BancoGalicia,"Encontrá toda la información y resultados de nuestro desempeño ambiental, social y de gobierno.",2,1,2,0,2022-05-04T19:12:55.000Z
BancoGalicia,"Pagar con Apple Pay es fácil, seguro y sin contacto. Conocé sus beneficios.",3,11,8,0,2022-04-28T18:59:44.000Z
BancoGalicia,Prestale atención a tus finanzas. Te dejamos algunas recomendaciones ,6,1,9,0,2022-04-26T20:42:00.000Z
BancoGalicia,2) Empezá a ahorrar. Guardá tu plata para imprevistos o futuros proyectos. ,2,1,1,0,2022-04-26T20:43:54.000Z
BancoGalicia,"3) Da tus primeros pasos en inversiones. Podés hacerlo ahora con Fondos Fima con tan solo 100$  
bit.ly/3vftlMP",2,1,1,0,2022-04-26T20:44:36.000Z
BancoGalicia, Cuidate de las estafas ,11,14,14,0,2022-04-25T18:38:39.000Z
BancoGalicia," Si sospechás de una estafa, comunicate con nosotros por nuestros canales oficiales",1,1,1,0,2022-04-25T18:39:17.000Z
BancoGalicia," WhatsApp: Escribí la palabra ""Seguridad"" al 11-4439-8558

 Fonobanco: 0810-444-6500 Opción: Más opciones > Reclamos o incidentes

 Mail: Con el asunto ""Seguridad"" a bancogalicia@bancogalicia.com.ar",0,0,5,0,2022-04-25T18:39:43.000Z
BancoGalicia, Asociá tus Tarjetas Galicia a la App Galicia y disfrutá los beneficios.,5,7,3,0,2022-04-21T19:43:55.000Z
BancoGalicia,¿Fin de semana XXL? Tenemos los mejores beneficios para disfrutar a lo grande. ,3,0,34,0,2022-04-14T15:57:29.000Z
BancoGalicia,"¿Te vas de viaje? ¡Listo! Ingresá a la web y conocé todas las promociones ideales para vos.  
bit.ly/3qBpK8S",1,0,1,0,2022-04-14T15:57:30.000Z
BancoGalicia,¡En estas mini vacaciones disfrutá a lo grande con nuestras promos!,2,0,1,0,2022-04-14T15:57:30.000Z
BancoGalicia,"Las estafas virtuales continúan
Para evitar que seas víctima de una de ellas. Tené mucho cuidado al interactuar con perfiles que te piden información personal. Mirá cómo podés identificarlos ",8,4,6,0,2022-04-12T20:53:00.000Z
BancoGalicia,"No tiene tilde azul en el perfil
El nombre de usuario tiene números. Por ejemplo: 
@galicia
.1987
La cuenta no tiene foto de perfil
Tiene pocos seguidores",5,3,1,0,2022-04-12T20:53:00.000Z
BancoGalicia,"Acordate que todos nuestros canales digitales están verificados con tilde azul.Escribinos ante cualquier duda que tengas, acá podés ver cuáles son 
bit.ly/3JotvFw",4,0,4,0,2022-04-12T20:53:01.000Z
BancoGalicia,Pagá todo con la App Galicia y sumá chances para ganarte un Samsung Galaxy S22+ ,7,5,18,0,2022-04-06T17:18:23.000Z
BancoGalicia,"O escribirnos un mail a bancogalicia@bancogalicia.com con el asunto “Seguridad”, todos los días de 8h a 24h. ",4,0,1,0,2022-04-05T21:16:54.000Z
BancoGalicia,"Entrá acá para conocer cómo podés cuidarte de esta y otras estafas    
bit.ly/3Jaotwi",3,1,1,0,2022-04-05T21:16:54.000Z
BancoGalicia,"Cuidate de las estafas virtuales Te dejamos algunos datos para reconocer perfiles falsos que simulan ser Galicia. Encontrá nuestros canales oficiales de atención acá: 
bit.ly/3JotvFw",10,14,26,0,2022-04-29T16:17:06.000Z
BancoGalicia,"Acordate: Nunca te vamos a pedir tus datos personales (claves, token y usuario) para ayudarte.",0,0,1,0,2022-04-05T21:16:53.000Z
BancoGalicia,"Luego de otra gala del cine, llegamos a la conclusión de que los beneficios y promos de Galicia son como los actores de Hollywood: más los conocés, más los querés seguir disfrutando . Encontrá todos los #NominadosGalicia acá  
bit.ly/3qBpK8S #Oscars",6,0,27,0,2022-03-28T11:01:05.000Z
BancoGalicia,Queremos saber: ¿cuál es la categoría que no te podés perder? ,5,0,5,0,2022-03-28T01:26:25.000Z
BancoGalicia,"¿Ya tenés tus candidatos para las estatuillas de hoy? Nosotros tenemos los nuestros, pero para que siempre ganes vos: promos, beneficios, cuotas y más en muchísimas categorías .",5,0,1,0,2022-03-27T15:13:59.000Z
BancoGalicia,"Aprovechá antes de que empiece la transmisión y date una vuelta para conocer los #NominadosGalicia  
bit.ly/3qBpK8S #Oscars",5,0,1,0,2022-03-27T15:13:59.000Z
BancoGalicia,"Eras la persona favorita para poner la casa y ver los premios del cine. Y ganaste . 
Tranqui: entrá en Galicia y elegí entre todas las categorías, la promo que mejor te resuelva la cena de mañana . 
bit.ly/3qBpK8S #NominadosGalicia  #Oscars",5,0,0,0,2022-03-27T00:22:30.000Z
BancoGalicia,"¿Organizando juntada para ver los premios del cine? Anotá: ellos bebida, ellas salado y vos lo dulce, que con las promos en heladerías de Banco Galicia ahorrás vos y ganan todos . Hablame del mejor actor de “reparto”. 
bit.ly/3qBnmPy #NominadosGalicia #Oscars",6,0,1,0,2022-03-26T21:19:43.000Z
BancoGalicia,"Cine y vino. Estatuillas y malbec. Glamour y cosecha tardía. Conocé todas las promos en vinotecas  para que elijas tu varietal ganador para la noche más importante del cine . 
Conocé más categorías de beneficios de los #NominadosGalicia acá: 
bit.ly/3ICpVXP #Oscars",6,1,2,0,2022-03-26T18:27:10.000Z
BancoGalicia,De los creadores de “Sé lo que ahorraron el verano pasado” y “Ahorros Salvajes” llegan los “NominadosGalicia” ,5,0,3,0,2022-03-26T15:21:08.000Z
BancoGalicia,"Las mejores categorías de promos y ahorros para acompañarte mañana en los premios de la academia.  Entrá, elegí y disfrutá como si estuvieras en la alfombra roja  
bit.ly/3qBpK8S #NominadosGalicia #Oscars",3,0,1,0,2022-03-26T15:21:08.000Z
BancoGalicia,Te compartimos este hilo para que no caigas en una nueva estafa que está circulando,32,19,34,0,2022-03-21T19:20:35.000Z
BancoGalicia,"Después, te van a pedir que ingreses a la App Galicia y te guían para que les pases un TOKEN, tomando el control de tu celular y tu cuenta.",7,0,4,0,2022-03-21T19:20:36.000Z
BancoGalicia,Acordate que nosotros nunca te vamos a pedir que te descargues una App distinta a nuestras apps oficiales. ¡Protegé tus datos!,8,0,8,0,2022-03-21T19:20:37.000Z
BancoGalicia,¡Pagá con Apple Pay y descubrí todos los beneficios que tiene para vos!,14,9,12,0,2022-03-17T15:39:46.000Z
BancoGalicia,"RT 
@BancoGalicia
: 
@Ivanamm78
 te enviamos un mensaje por privado para poder ayudarte. Por otro lado, te pedimos realmente disculpas por la demora y las molestias para operar en nuestros cajeros. Que tengas un lindo día .",9,0,10,0,2022-03-14T21:02:42.000Z
BancoGalicia,"Queremos cuidarte . Entre todos podemos frenar las estafas virtuales. 
Si recibiste un mail sospechoso o te mandaron algo simulando ser Galicia, escribinos a nuestra casilla para denunciarlo: phishing@bancogalicia.com.ar",10,6,10,0,2022-03-11T20:45:41.000Z
BancoGalicia,Pagá la primera cuota a los 30 días. ,5,1,6,0,2022-03-10T20:41:13.000Z
BancoGalicia,Hacete Galicia y simplificá tus finanzas. ,5,0,6,0,2022-03-10T20:41:13.000Z
BancoGalicia,Acordate que desde la App Galicia podés pagar en 3 cuotas las compras que hiciste con débito. ,8,1,5,0,2022-03-10T20:41:12.000Z
BancoGalicia,"Es muy fácil: solo tenés que entrar a la App Galicia, mirar tu lista de consumos y elegir cuál querés cuotificar. ",2,1,4,0,2022-03-10T20:41:12.000Z
BancoGalicia,"Ahora podés cuotificar tus consumos con tarjeta de débito, ¡estés donde estés!",41,9,18,0,2022-03-10T20:41:11.000Z
BancoGalicia,"Te esperamos en Expoagro. Visítanos en nuestro stand para conocer las soluciones que tenemos para impulsar la evolución de la agroindustria 

Conocé más acá  
bancogalicia.com/banca/online/w
…",2,5,23,0,2022-03-03T15:40:30.000Z
BancoGalicia,"Si necesitás resolver alguna duda, podés hacerlo ingresando a la Sección de ayuda: 
bit.ly/3pabR0G",6,0,5,0,2022-02-27T22:23:11.000Z
BancoGalicia,"Si sospechás que fuiste víctima de una estafa, contactanos por nuestros canales oficiales. ¡Leé este hilo para conocerlos!",9,6,27,0,2022-02-23T14:39:26.000Z
BancoGalicia,"Mandanos un mail con el asunto ""Seguridad"" a bancogalicia@bancogalicia.com.ar. Disponible todos los días de 8 a 24 h.",1,0,4,0,2022-02-23T14:39:27.000Z
BancoGalicia,¡En Galicia estamos con vos!,2,0,7,0,2022-02-23T14:39:28.000Z
BancoGalicia,"Tu App Galicia es tu billetera. Ingresá acá para conocer más sobre todo lo que podés hacer  
bancogalicia.com/banca/online/w
…",2,2,14,0,2022-02-22T18:10:09.000Z
BancoGalicia,¿Viajecito con amigos a la costa? Dividí los gastos y pedí el dinero desde tu App Galicia y disfrutá de tus vacaciones,2,2,15,0,2022-02-10T14:46:18.000Z
