username,text,likes,retweets,replies,views,created_at,best_trend,trend_similarity,best_trend_position
BalanzCapital,"Fondo Balanz Money Market 
Ahora podés suscribir y rescatar las 24 horas

Potenciá tu dinero 
balanz.in/3T8XI2o",8,0,0,1000,2025-06-02T17:27:34.000Z,,0.0,
BalanzCapital," Nuevo episodio disponible | Balanz Investment Insights

El Pulso del mercado: por qué este momento importa.

Claudio Porcel, Pilar Tavella y Paulino Seoane analizan las señales que marcan un nuevo ciclo para el mercado argentino y global.

 Qué oportunidades se abren en",4,0,0,1000,2025-06-02T12:11:30.000Z,,0.0,
BalanzCapital,"Estamos en vivo junto a Jonathan Spitz, Head Sales Trader de Balanz, y Julieta Tarrés en CNN Economía & Actualidad, por 
@CNNRadio
 . Conversamos sobre las nuevas medidas, cuáles son las alternativas que brindamos desde BALANZ para potenciar los dólares. Además, la salida de",1,0,1,1000,2025-05-30T21:20:00.000Z,,0.0,
BalanzCapital,"Te invitamos a nuestro próximo Balanz Monthly: Nuevo escenario macro: Claves del programa económico y recomendaciones de estrategia⁣
⁣
Miércoles 4 de junio ⁣
 17:00 hs.⁣
⁣
Inscribite acá ⁣ ⁣⁣
balanz.in/3ZEgjqQ
⁣⁣⁣⁣⁣
¡Te esperamos!",5,0,0,1000,2025-05-30T15:42:34.000Z,,0.0,
BalanzCapital," ¡5 nuevos CEDEARs de ETF!

Se suman nuevas opciones para invertir desde tu cuenta

 Global X Uranium ETF (URA) 
Invierte en empresas de uranio y energía nuclear.
 VanEck Semiconductor ETF (SMH) 
Compuesto por las principales compañías de semiconductores.
 Direxion",3,0,0,976,2025-05-30T15:08:28.000Z,,0.0,
BalanzCapital," Nvidia $NVDA presentó resultados mejores de lo esperado 
Una de las gigantes del mercado sorprendió al alza:

 EPS Q1 2026: USD 0.81 (vs. USD 0.75 esperados)
 Ingresos: USD 44.1B (vs. USD 43.29B esperados)
 Acciones +4% en el post mercado",9,0,0,1000,2025-05-28T21:39:06.000Z,,0.0,
BalanzCapital,"Pilar Tavella, Directora de Research Macro & Estrategia en Balanz, conversa en vivo junto a Santiago Bulat en el Ciclo de Economía & Finanzas del IAE. Cuáles son las perspectivas económicas tras la flexibilización del cepo y en el contexto de las tensiones comerciales globales.",12,1,0,1000,2025-05-28T14:14:37.000Z,,0.0,
BalanzCapital," Nuevo episodio disponible | Balanz Investment Insights

Argentina vuelve al radar internacional.
El Tesoro lanza un nuevo bono en pesos destinado a inversores internacionales, a tasa fija con vencimiento en 2030.  
 ¿Qué implica esta jugada para el mercado?
 ¿Qué",5,1,0,1000,2025-05-27T18:03:46.000Z,,0.0,
BalanzCapital," Balanz Thoughts | Trade electoral: ¿hay oportunidades por delante?⁣
⁣
El Merval recuperó 38% desde abril, pero aún sigue 14% debajo de su máximo del año. Si el índice converge a su máximo de principios de año, podría haber margen para otro 16% de suba en dólares.⁣
⁣",6,0,0,1000,2025-05-26T18:40:55.000Z,,0.0,
BalanzCapital," BYMA entregó acciones nuevas

Hoy, lunes 26 de mayo, BYMA otorgó 1 acción nueva por cada acción que tenías.
 Si el viernes tenías 1 acción a $420, hoy vas a tener 2 acciones a $210.
 Tu inversión sigue valiendo lo mismo, solo que ahora dividida en más acciones.
 Hoy",13,0,3,2000,2025-05-26T16:03:45.000Z,,0.0,
BalanzCapital,"Reparación histórica del ahorro: el plan del Gobierno para que vuelvan los dólares del colchón 
Este jueves, Adorni anunció una iniciativa que busca recuperar parte de los USD 200.000M que los argentinos tienen fuera del sistema. 

¿De qué se trata? 

Te contamos todo en este",13,4,2,3000,2025-05-22T19:01:57.000Z,,0.0,
BalanzCapital,"El mensaje del Gobierno:
“Traé tus dólares, esta vez no te vamos a castigar.”
Un nuevo intento de formalización. Si logra confianza, el mercado podría recibir un buen impulso.",3,0,1,1000,2025-05-22T19:02:49.000Z,,0.0,
BalanzCapital,"¿Funcionará?
Todo dependerá de una palabra clave: confianza.
Pero si logran mover aunque sea una parte de esos USD 200.000M… el impacto podría ser fuerte.
Seguimos atentos ",3,0,1,1000,2025-05-22T19:03:06.000Z,,0.0,
BalanzCapital," Tus dólares, tu decisión ¡Lanzamos nuevos Packs de Renta Fija en dólares!⁣
⁣
Ahora podés acceder a estrategias según tu perfil de inversión:⁣
 Pack Cuponero: genera ingresos constantes con una estrategia moderada basada en bonos corporativos de alta calidad.⁣
Invertí acá",10,0,0,71000,2025-05-22T18:41:24.000Z,,0.0,
BalanzCapital,"Feriado en Estados Unidos  lunes 26 de mayo
⁣⁣⁣
No habrá negociación ni liquidación de operaciones en los mercados internacionales.⁣⁣⁣
⁣⁣⁣
Los mercados locales operarán con normalidad, sin embargo, no habrá liquidación de operaciones en Dólar Cable.",1,0,0,1000,2025-05-22T16:57:52.000Z,,0.0,
BalanzCapital," Motorland Aragón, España⁣
Acompañamos a  
@NicoVarrone
 en las pruebas del circuito de Formula 2. ⁣

En Balanz no solo invertimos en el mercado.⁣
 También en talento, velocidad y futuro.",270,32,14,12000,2025-05-22T15:25:51.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables ⁣
⁣⁣
 John Deere Credit es la división financiera de Deere & Company, una empresa líder en la fabricación de maquinaria agrícola, de construcción, y de jardinería. Fundada en 1987, John Deere Credit proporciona financiamiento y",4,0,0,1000,2025-05-22T14:17:43.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables 
⁣
Pluspetrol es un referente en la operación de yacimientos no convencionales, en el desarrollo de campos de gas de alta presión, y en la extracción de crudo en yacimientos maduros con recuperación secundaria y terciaria. Con la",3,1,0,1000,2025-05-22T13:47:31.000Z,,0.0,
BalanzCapital,"Ya están disponibles en tu cuenta de Balanz 

Potenciate con los nuevos CEDEARs 

Conocé más  
balanz.com/investment-ide
…",6,1,1,1000,2025-05-15T15:50:15.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Potenciate con CNH Industrial Capital Argentina⁣
⁣⁣
CNH Industrial Capital Argentina (CNHICA) es el brazo financiero de CNH Industrial en el país, ofreciendo financiamiento para la compra de vehículos, maquinaria agrícola y de",1,0,0,1000,2025-05-15T13:55:37.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Potenciate con YPF Energía Eléctrica S.A⁣⁣
⁣⁣
YPF Energía Eléctrica S.A es una empresa líder en la generación de energía eléctrica en Argentina, con un enfoque en la rentabilidad, eficiencia y sostenibilidad. Como una de las",4,0,0,1000,2025-05-15T13:48:28.000Z,,0.0,
BalanzCapital," Dato de inflación de abril

La inflación fue de 2.8% m/m, por debajo del consenso del REM (3.2%).
La núcleo se mantuvo en 3.2% mensual.
 Bienes: +2.7%
 Servicios: +3.0%

El mal dato de marzo parece haber estado explicado por el adelantamiento de expectativas de",6,0,0,1000,2025-05-14T19:35:29.000Z,,0.0,
BalanzCapital," Nuevo episodio #BalanzInvestmentInsights: Con el dólar más cerca del piso, los CEDEARs muestran su verdadero valor.⁣
⁣
 Riesgo país debajo de los 700 puntos.⁣
 Tipo de cambio con tendencia bajista.⁣
¿Es momento de mirar los CEDEARs con otros ojos?⁣
⁣
En este",3,0,1,1000,2025-05-13T15:44:51.000Z,,0.0,
BalanzCapital,"Sumate a nuestra capacitación: Que tus pesos no se duerman⁣⁣
⁣⁣
Alternativas de inversión para hacer rendir tu capital ⁣
⁣⁣
Martes 20 de mayo.⁣⁣
17 hs. ⁣⁣
 Isabel Botta, Product Manager de Balanz.

 Inscribite acá 
balanz.in/44r1hbo",2,1,0,3000,2025-05-13T14:32:48.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Invertí en YPF Energía Eléctrica S.A⁣
⁣
YPF Energía Eléctrica S.A es una empresa líder en la generación de energía eléctrica en Argentina, con un enfoque en la rentabilidad, eficiencia y sostenibilidad. Como una de las",3,0,1,1000,2025-05-12T18:42:39.000Z,,0.0,
BalanzCapital,"Inversiones que son ganancia llegaron los Balanz University Days⁣.
⁣
Si estás pensando en profundizar tus conocimientos sobre el mercado de capitales, el momento es ahora: del 12 al 14 de mayo contás con un beneficio del 30% en todos los cursos de nuestro campus virtual.",3,0,1,891,2025-05-12T13:59:29.000Z,,0.0,
BalanzCapital,"TOP CEDEARs con mejor rendimiento en dólares en abril⁣ ⁣⁣ 

 Los CEDEARs (Certificados de Depósito Argentinos) te permiten invertir en acciones y ETFs del exterior desde Argentina.⁣⁣

Cuando comprás un CEDEAR, adquirís un certificado que representa un activo",9,1,0,1000,2025-05-09T21:50:04.000Z,,0.0,
BalanzCapital,"Temporada de Balances 

Coinbase $COIN presentó resultados hoy al cierre del mercado, te contamos todo lo que tenés que saber.⁣⁣ ⁣⁣⁣⁣⁣⁣⁣

 Coinbase $COIN
No cumplió con las expectativas del primer trimestre de 2025:
 Ingresos: $2.030M, por debajo de los $2.200M",6,1,0,1000,2025-05-08T20:43:04.000Z,,0.0,
BalanzCapital,"Temporada de Balances ⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣
Disney $DIS, Barrick Gold $GOLD y Bunge $BG presentaron resultados hoy al cierre del mercado, te contamos todo lo que tenés que saber.⁣⁣ ⁣⁣⁣⁣⁣⁣",2,0,1,1000,2025-05-07T20:46:26.000Z,,0.0,
BalanzCapital," Barrick Gold $GOLD
Resultados positivos en el primer trimestre:
 BPA de $0,35, frente a los $0,30 esperados
 Ingresos en línea: $3,13B como lo proyectado",4,2,1,1000,2025-05-07T20:47:28.000Z,,0.0,
BalanzCapital," Bunge $BG
Superó ampliamente en ganancias, aunque no en ingresos:
 BPA de $1,81, frente a los $1,31 esperados
 Ingresos: $11,64B, por debajo de los $13,11B estimados",3,1,0,1000,2025-05-07T20:48:01.000Z,,0.0,
BalanzCapital," FED: tasa sin cambios y foco en la incertidumbre

La Reserva Federal mantuvo la tasa en 4.25%-4.50%, con decisión unánime. Destacaron un crecimiento sólido de la economía, pero con impacto negativo de las exportaciones netas en el PBI del primer trimestre.
El mercado laboral",3,2,0,1000,2025-05-07T20:22:25.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables  Ya podés invertir en Arcor⁣⁣
⁣
Arcor es una empresa multinacional argentina, fundada en 1951, que se especializa en la producción y comercialización de alimentos, golosinas y productos relacionados. Con sede en Arroyito,",1,0,1,1000,2025-05-07T14:05:37.000Z,,0.0,
BalanzCapital," Fondos Destacados del Mes ⁣⁣⁣⁣
⁣
Fondo Long Pesos ⁣
Fondo que invierte en deuda soberana y subsoberana argentina en pesos, orientado a escenarios de baja del riesgo país, la inflación y mayor estabilidad cambiaria.⁣
Moneda: pesos⁣
Inversión mínima: $ 1.000",2,1,0,967,2025-05-07T13:59:45.000Z,,0.0,
BalanzCapital,"Temporada de Balances ⁣⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣⁣ ⁣
AMD $AMD presentó resultados hoy al cierre del mercado, te contamos todo lo que tenés que saber.⁣⁣⁣
⁣
 AMD $AMD⁣
Superó levemente las expectativas del mercado:⁣
 Ganancia por acción (BPA) de $0,96, frente a los",1,0,1,1000,2025-05-06T20:39:05.000Z,,0.0,
BalanzCapital," Nuevo episodio: Señales desde Wall Street y estrategias locales

Mientras el mercado global sigue de cerca cada movimiento del presidente de EE.UU., nosotros ponemos el foco en lo que realmente importa: los resultados corporativos.
 ¿Qué están diciendo los balances sobre la",2,0,1,1000,2025-05-06T16:40:04.000Z,,0.0,
BalanzCapital,"#TemporadadeBalances⁣
 
 Estas son las empresas que presentan balances esta semana.
 
Activá las notificaciones y no te pierdas ninguna novedad. ",1,0,1,1000,2025-05-05T19:33:40.000Z,,0.0,
BalanzCapital, Temporada de balances: Todo lo que tenés que saber⁣ en este ,3,1,2,1000,2025-05-05T17:45:14.000Z,,0.0,
BalanzCapital," Tesla⁣
⁣
Ingresos: $19.3B (–9%)⁣
⁣
EPS: $0.12 (–71%)⁣
 Ventas débiles en Europa⁣
 Elon Musk reaparece, promete foco total⁣
 Acción sube 4% tras call convincente⁣
 Lanza robotaxi el 8/8 para cambiar la narrativa⁣",0,0,1,1000,2025-05-05T17:46:40.000Z,,0.0,
BalanzCapital,"¿Querés saber qué dejó la temporada de balances?
Mañana subimos un nuevo episodio del podcast con todo el análisis.
 Activá las notificaciones y escuchalo
open.spotify.com/show/1Xg08uAkx
…",0,0,0,963,2025-05-05T17:48:13.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables  Invertí en YPF SA⁣
⁣
 YPF S.A. es la principal compañía energética de Argentina, integrada en toda la cadena de valor del petróleo y el gas. Con el Estado Nacional como accionista mayoritario (51%), sus acciones cotizan en la",7,1,1,1000,2025-05-05T14:39:58.000Z,,0.0,
BalanzCapital,"Temporada de Balances ⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
Meta $META y Microsoft $MSFT presentaron resultados hoy al cierre del mercado, te contamos todo lo que tenés que saber.⁣⁣ ⁣⁣⁣⁣⁣",2,0,1,1000,2025-04-30T20:37:11.000Z,,0.0,
BalanzCapital,"Meta $META
Superó las expectativas del tercer trimestre con ingresos (Revenue) de USD 42.31 billion frente a USD 41.27 billion que esperaba el consenso de mercado y presentó ganancias por acción (EPS) de USD 6.43 mientras los analistas estimaban una ganancia de USD 5.22.",4,0,1,1000,2025-04-30T20:37:37.000Z,,0.0,
BalanzCapital,"Microsoft $MSFT
Superó las expectativas del tercer trimestre con ingresos (Revenue) de USD 70.07 billion frente a USD 68.38 billion que esperaba el consenso de mercado y presentó ganancias por acción (EPS) de USD 3.46 mientras los analistas estimaban una ganancia de USD 3.20.",4,0,0,1000,2025-04-30T20:38:10.000Z,,0.0,
BalanzCapital," Novedades BOPREAL!

 Bonos BPOA7, BPOB7, BPOC7, BPOD7
Las rentas en dólares ya están acreditadas en las cuentas comitentes. 

 Bono BPJ25
La amortización correspondiente ya se encuentra acreditada en las cuentas comitentes. ",6,1,0,1000,2025-04-30T19:49:21.000Z,,0.0,
BalanzCapital,"Ahora: Melina Di Napoli, Analista de Producto Wealth Management, en Aftermarket, desde el Recinto Bursátil de 
@ExpoEFI
 , conversando sobre:
 Cómo se posiciona el mercado de cara a las elecciones 
 El nuevo escenario cambiario sin cepo
 Los activos más atractivos hoy en",5,1,0,1000,2025-04-30T17:44:13.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables  Invertí en Arcor⁣⁣
⁣
Arcor es una empresa multinacional argentina, fundada en 1951, que se especializa en la producción y comercialización de alimentos, golosinas y productos relacionados. Con sede en Arroyito, Córdoba, Arcor",6,2,0,1000,2025-04-30T13:47:42.000Z,,0.0,
BalanzCapital,"Temporada de Balances ⁣⁣⁣⁣⁣
⁣⁣⁣⁣⁣
Altria $MO, General Motors $GM y Coca Cola $KO presentaron resultados hoy al cierre del mercado, te contamos todo lo que tenés que saber.⁣⁣ ⁣⁣⁣⁣⁣",3,0,3,1000,2025-04-29T20:56:43.000Z,,0.0,
BalanzCapital,"General Motors $GM⁣
⁣
Superó las expectativas del trimestre con ingresos (Revenue) de USD 44.02 billion frente a USD 42.37 billion que esperaba el consenso de mercado y presentó ganancias por acción (EPS) de USD 2.78 mientras los analistas estimaban una ganancia de USD 2.69.",4,0,2,1000,2025-04-29T20:57:53.000Z,,0.0,
BalanzCapital,"Coca Cola $KO⁣
⁣
Presentó ganancias por acción (EPS) de USD 0.73 vs. USD 0.71 que se esperaban e ingresos (Revenue) de USD 11.13 billion frente a USD 11.14 billion que esperaba el consenso de mercado.⁣",6,0,1,1000,2025-04-29T20:58:34.000Z,,0.0,
BalanzCapital," Oportunidades en Moneda Local y análisis de Bopreales 

En este nuevo programa, repasamos las oportunidades más atractivas del mercado en pesos y evaluamos qué bonos se destacan para estrategias de carry.

Además, analizamos las últimas novedades sobre los Bopreales: ",3,1,0,1000,2025-04-29T14:54:46.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables  Ya podés invertir en Pluspetrol⁣
⁣
Pluspetrol es un referente en la operación de yacimientos no convencionales, en el desarrollo de campos de gas de alta presión, y en la extracción de crudo en yacimientos maduros con recuperación",1,1,0,1000,2025-04-29T14:20:06.000Z,,0.0,
BalanzCapital,"Feriado en Argentina ⁣
⁣
Todo lo que tenés que saber ⁣
⁣
Jueves 1 y viernes 2 de mayo ⁣
⁣
 No habrá operatoria en mercados locales⁣
 Los mercados internacionales operan con normalidad.",3,1,0,1000,2025-04-29T14:08:44.000Z,,0.0,
BalanzCapital,"PepsiCo $PEP

Obtuvo en el primer trimestre del año ingresos (Revenue) de USD 17.92 billion frente a USD 17.78 billion que esperaba el consenso de mercado y presentó ganancias por acción (EPS) de USD 1.48 mientras los analistas estimaban una ganancia de USD 1.51.",5,0,0,758,2025-04-24T14:20:11.000Z,,0.0,
BalanzCapital,"Temporada de Balances ⁣⁣ ⁣⁣

 IBM $IBM presentó resultados hoy al cierre del mercado, te contamos todo lo que tenés que saber.",1,0,1,1000,2025-04-23T20:42:20.000Z,,0.0,
BalanzCapital,"IBM $IBM

Superó las expectativas del primer trimestre con ingresos (Revenue) de USD 14.54 billion frente a USD 14.43 billion que esperaba el consenso de mercado y presentó ganancias por acción (EPS) de USD 1.60 mientras los analistas estimaban una ganancia de USD 1.42.",4,0,0,1000,2025-04-23T20:42:52.000Z,,0.0,
BalanzCapital," ¿No pudiste sumarte a la capacitación de Análisis Técnico?

Ya está disponible para que la veas cuando quieras y sigas profundizando tus conocimientos. ",0,0,0,1000,2025-04-23T17:21:07.000Z,,0.0,
BalanzCapital,"#TemporadaDeBalances 
 Tesla $TSLA informó resultados bastante peores a lo esperado al cierre de la jornada de ayer.
 Ganancia por acción: 0.27 (est.: 0.42)
 Ingresos: USD 19.34bn (est.: USD 21.4bn)
 Las peores métricas desde 2021.
 Además, modificaron las",2,0,0,956,2025-04-23T14:10:55.000Z,,0.0,
BalanzCapital,"Temporada de Balances ⁣⁣
⁣⁣
GE Aerospace $PM y $BA presentaron resultados hoy antes de la apertura del mercado, te contamos todo lo que tenés que saber.⁣⁣ ⁣⁣",1,0,1,1000,2025-04-23T14:04:22.000Z,,0.0,
BalanzCapital,"Philip Morris International  $PM

Superó las expectativas del primer trimestre con ingresos (Revenue) de USD 9.3 billion frente a USD 9.06 billion que esperaba el consenso de mercado y presentó ganancias por acción (EPS) de USD 1.69 mientras los analistas estimaban una ganancia",1,0,1,927,2025-04-23T14:04:55.000Z,,0.0,
BalanzCapital,"Boeing $BA

Superó las expectativas del primer trimestre con ingresos (Revenue) de USD 19.50 billion frente a USD 19.37 billion que esperaba el consenso de mercado y presentó ganancias por acción (EPS) de USD -0.49 mientras los analistas estimaban una ganancia de USD -1.54.",1,0,0,856,2025-04-23T14:05:29.000Z,,0.0,
BalanzCapital," Tipo de cambio en la banda inferior y balances internacionales⁣
⁣
 El tipo de cambio sorprendió ubicándose cerca de la banda inferior tras el fin del cepo, desafiando las expectativas del mercado. Al mismo tiempo, el mercado sigue de cerca la temporada de balances",1,0,0,1000,2025-04-22T16:15:35.000Z,,0.0,
BalanzCapital," El FMI recorta sus proyecciones de crecimiento global para 2025 y 2026

 El organismo ajustó a la baja sus estimaciones, reflejando el impacto de la guerra comercial:
 Crecimiento mundial:
→ 2.8% en 2025 (-0.5 pps vs. enero)
→ 3.0% en 2026 (-0.3 pps)
 Países",4,1,0,1000,2025-04-22T14:59:05.000Z,,0.0,
BalanzCapital,"Gabriela Friedlander, Directora de Asset Management en Balanz, dialoga ahora en vivo junto a 
@PabloWende
  y a la Bolsa sobre nuestro nuevo fondo Balanz Long Pesos. 

Escuchanos acá  
fmmilenium.com.ar/milenium-vivo/",6,1,0,1000,2025-04-22T12:45:00.000Z,,0.0,
BalanzCapital,"No subestimemos la importancia de la educación financiera 

Hablamos con Paula Spitaleri, directora de Balanz University ",158,23,0,5000,2025-04-21T20:36:39.000Z,,0.0,
BalanzCapital,"#TemporadadeBalances⁣
 
 Estas son las empresas que presentan balances esta semana.
 
Activá las notificaciones y no te pierdas ninguna novedad. ",3,0,0,1000,2025-04-21T15:17:20.000Z,,0.0,
BalanzCapital," Lanzamos el primer Fondo Long Pesos del mercado.⁣

⁣⁣El fondo invierte en deuda soberana y subsoberana argentina en pesos de mediano y largo plazo. Su estrategia se orienta a escenarios de mejora macroeconómica y baja del riesgo país.

Una alternativa en renta fija para",18,2,2,2000,2025-04-16T16:14:22.000Z,,0.0,
BalanzCapital," Mientras definís tu cartera, no dejes los dólares quietos.
 Ahora que ARCA levantó la RG 7340, podés suscribir y rescatar fondos en dólares sin pasar por el banco.

Conocé las oportunidades 
 Para que tus ahorros rindan minimizando riesgo y volatilidad y puedas",5,0,1,1000,2025-04-16T14:15:00.000Z,,0.0,
BalanzCapital,"Feriado en Argentina  Jueves 17 y viernes 18 de abril ⁣
⁣⁣
Jueves 17:⁣
⁣
No habrá operatoria en los mercados locales.⁣
Los mercados internacionales operarán con normalidad⁣
⁣
Viernes 18:⁣
No habrá operatoria en los mercados locales⁣ ni internacionales⁣",4,1,4,2000,2025-04-15T18:37:27.000Z,,0.0,
BalanzCapital,"Convertí tus dólares en una inversión inteligente ⁣
⁣
Invertilos en el Fondo Balanz Corporativo ⁣
⁣
Compuesto por bonos de empresas líderes del país gestionados por expertos. ⁣
⁣
Es una oportunidad de inversión a mediano plazo con liquidez a 24 hs⁣
⁣
Invertí acá",5,2,2,2000,2025-04-15T17:32:03.000Z,,0.0,
BalanzCapital,"#TemporadadeBalances⁣
 
 Estas son las empresas que presentan balances la próxima semana.
 
Activá las notificaciones y no te pierdas ninguna novedad. ",4,0,0,2000,2025-04-11T17:27:56.000Z,,0.0,
BalanzCapital,"En vivo  Guerra comercial  Analizamos la escalada de este conflicto y su impacto en los mercados  junto a Nicolás Kohn, Head Wealth Management Research de Balanz. Escuchanos ahora en Pablo y a la Bolsa junto a 
@PabloWende
 

 fmmilenium.com.ar/milenium-vivo/",2,0,0,2000,2025-04-10T13:09:23.000Z,,0.0,
BalanzCapital,"BYMA informa que la actividad de negociación se encuentra restablecida.

Recordamos que se extendió la operatoria de:
Contado Inmediato hasta las 17.30 hs.
Contado Normal hasta las 18.00 hs.",18,0,6,3000,2025-04-09T20:05:00.000Z,,0.0,
BalanzCapital,"Comunicado de 
@BYMAOficial
:

Aviso importante 09/04

La plataforma Millennium está registrando una irregularidad. La actividad de negociación se encuentra momentáneamente interrumpida, con foco evitar asimetrías de acceso.

BYMA procederá a:
•Extender Contado Inmediato hasta",7,1,2,2000,2025-04-09T19:41:07.000Z,,0.0,
BalanzCapital,En estos momentos Byma presenta problemas con sus sistemas y conexiones. Estamos a la espera de la solución por su parte.,14,2,1,2000,2025-04-09T19:29:31.000Z,,0.0,
BalanzCapital,"Queremos informarte que estamos presentando problemas técnicos  con el servicio de Byma que afectan temporalmente nuestros servicios. Nuestro equipo está trabajando para solucionarlo lo más rápido posible. Ante cualquier consulta, no dudes en contactarte con tu asesor.",100,18,27,18000,2025-04-09T15:21:16.000Z,,0.0,
BalanzCapital,"#BalanzDaily Enterate acá qué está pasando 

 China anunció un arancel adicional del 84% para los bienes provenientes de EE.UU.  En vigor a partir del 10 de abril. Esta escalada surge luego del anuncio de Trump respecto a un arancel adicional sobre el país asiático que",13,0,21,5000,2025-04-09T13:20:51.000Z,,0.0,
BalanzCapital,"Mayores bajas: 
 METR (-13.08%)
 TGNO4 (-12.95%) 
 TRAN (-9.51%)

Curva soberana con una baja de 0.75% en promedio. 
Curva de tasa fija en pesos cayendo 0.28%. 
Curva CER promedió una baja de 0.27%.
Los duales cerraron al alza en 0.20%.  
Dólares financieros: DÓLAR MEP:",3,0,1,2000,2025-04-09T13:21:33.000Z,,0.0,
BalanzCapital,"Novedades sobre el acuerdo con el fondo  
 El FMI publicó que alcanzó un acuerdo a nivel del staff (staff-level agreement) con Argentina en el marco de un Acuerdo de Facilidades Extendidas (EFF) a 48 meses 
 El programa económico será por un total de USD 20.000mn y estará",4,1,1,2000,2025-04-09T13:21:44.000Z,,0.0,
BalanzCapital," Fondos Destacados del Mes 
⁣
 FCI Ahorro en Pesos:⁣⁣
El fondo invierte en activos de renta fija de corto plazo con la ventaja de contar con la flexibilidad de la liquidez en 24hs. Ideal para personas físicas y jurídicas, con perfil conservador, que busquen alocar sus",4,0,1,2000,2025-04-08T17:17:06.000Z,,0.0,
BalanzCapital,"#LunesNegro y mercados en el ojo del huracán: ¿Oportunidad o cautela?⁣ Te contamos qué pasó esta semana, cómo afecta a tu bolsillo y qué podés hacer según tu perfil.

Todo en el nuevo episodio de #BalanzInvestmentInsights. ⁣
open.spotify.com/episode/5hBXEH
…⁣⁣
⁣⁣",6,2,1,1000,2025-04-08T15:43:23.000Z,,0.0,
BalanzCapital," Lo que viene:⁣⁣
⁣⁣
 El mercado ya mira la licitación del lunes 14/4⁣⁣
 ¿El Tesoro vuelve con Lecaps cortas?⁣⁣
 Atentos a cómo se acomoda la curva en pesos⁣⁣
⁣⁣",1,0,1,1000,2025-04-08T15:44:30.000Z,,0.0,
BalanzCapital," Cierre:⁣
⁣ Corrección fuerte, sí⁣⁣
⁣ Pero también puede ser una ventana para el que piensa a largo plazo⁣⁣
⁣⁣
 La clave está en el análisis, no en el ruido.⁣",2,0,1,1000,2025-04-08T15:44:40.000Z,,0.0,
BalanzCapital,"#LunesNegro, aranceles, guerra comercial, ¿cómo nos afecta? 

 En una semana cargada de noticias y volatilidad , Pilar Tavella -Directora de Research Macro & Estrategia- en diálogo con 
@julianyosovitch
  analiza el impacto de lo global en el ámbito local .

Escuchanos ahora",3,0,0,1000,2025-04-07T23:20:00.000Z,,0.0,
BalanzCapital,"En medio de un contexto de alta volatilidad para los activos financieros, Trump anuncia aranceles para todos los países que exportan a Estados Unidos. ¿Cómo afecta a los principales índices accionarios del mundo? ¿Cómo impacta en el ámbito local? Estaremos navegando la",6,2,2,1000,2025-04-03T20:05:51.000Z,,0.0,
BalanzCapital,"¿Todavía no lo escuchaste? 
Ya somos el #1 en Finanzas en Argentina.

Ahora podés escuchar nuestros análisis y recomendaciones en Balanz Investment Insight.⁣

Escuchalo acá  
open.spotify.com/episode/6yA3bK
…",4,1,0,1000,2025-04-01T16:03:33.000Z,,0.0,
BalanzCapital,"Te invitamos a nuestro próximo Balanz Monthly: Navegando la Incertidumbre ⁣
⁣⁣⁣⁣
 jueves 3 de abril⁣
 17 hs.⁣⁣⁣⁣
⁣⁣⁣⁣
Inscribite acá ⁣ ⁣
balanz.in/4jcP1PV
⁣⁣⁣⁣
¡Te esperamos!",6,0,0,1000,2025-03-28T17:05:30.000Z,,0.0,
BalanzCapital," Nuevo llamado a licitación del Tesoro 

Buen día! El Ministerio de Economía anunció una nueva licitación de Letras y Bonos del Tesoro.

 Instrumentos a licitar (todos en reapertura):
* LECAP vencimiento 28/04/25 (S28A5)
* LECAP vencimiento 30/05/25 (S30Y5)
* LECAP",7,2,0,1000,2025-03-27T12:00:01.000Z,,0.0,
BalanzCapital,"Qué pasa en el mundo y cuál es el impacto en nuestro país . 
Analizamos el escenario de los bonos y las acciones en el marco del acuerdo con el FMI y un contexto de alta volatilidad internacional . 
Estamos en vivo con Pilar Tavella, Directora de Research Macro & Estrategia",6,0,0,1000,2025-03-26T22:20:03.000Z,,0.0,
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Ya podés invertir en IRSA⁣
⁣
IRSA Inversiones y Representaciones S.A. es la empresa líder en bienes raíces en Argentina, con más de 80 años de trayectoria. Cotiza en BYMA y NYSE, consolidándose como la única compañía inmobiliaria",1,0,0,1000,2025-03-25T14:38:17.000Z,,0.0,
