username,text,likes,retweets,replies,views,created_at,company,content_cluster
BalanzCapital," CANJE VOLUNTARIO DE TÍTULOS EN PESOS

 El Ministerio de Economía anunció una conversión voluntaria de títulos en pesos (LECAPS, BONCAP y BONCERs) por nuevos bonos duales, que pagarán al vencimiento la mayor entre la tasa fija propuesta (TEM) y la TAMAR (basada en el promedio",37,7,2,4000,2025-01-24T13:44:25.000Z,balanz,3
BalanzCapital," Fechas importantes:
Plazo para ingresar: 24/01/2025, entre 10:00 y 15:00 hs.
Liquidación: 29/01/2025.",4,0,1,1000,2025-01-24T13:45:00.000Z,balanz,1
BalanzCapital," Recomendación:
Dado el contexto actual, ingresar al canje es una estrategia interesante, ya que brinda cobertura tanto al alza como a la baja de las tasas. Actualmente, las tasas están presionadas al alza y los bonos duales ofrecen protección con su componente variable.",10,0,0,1000,2025-01-24T13:45:10.000Z,balanz,0
BalanzCapital,"¿Qué alternativas le estás dando a tus dólares? 

Este martes conversamos junto a Melina Di Napoli, 
@jultarres
 y 
@fheredia_
  en 
@cnnradioarg
  sobre cómo las Obligaciones Negociables se convierten en una de las opciones más buscadas y atractivas para potenciar los dólares.",12,3,1,3000,2025-01-23T20:45:22.000Z,balanz,3
BalanzCapital,"Temporada de Balances 

GE Aerospace $GE y American Airlines Group  $AAL fueron las empresas que presentaron balance antes de la apertura de mercado de hoy te contamos todo ⁣⁣",4,0,1,1000,2025-01-23T15:33:30.000Z,balanz,3
BalanzCapital,"GE Aerospace - $GE 

Superó las expectativas del cuarto trimestre con ingresos (Revenue) de USD 9.88 billion frente a USD 9.57 billion que esperaba el consenso de mercado y presentó ganancias por acción (EPS) de USD 1.32 mientras los analistas estimaban una ganancia de USD",2,0,1,831,2025-01-23T15:35:01.000Z,balanz,3
BalanzCapital,"American Airlines Group - $AAL 

Cumplió las expectativas del cuarto trimestre con ingresos (Revenue) de USD 13.7 billion frente a USD 13.32 billion que esperaba el consenso de mercado y presentó ganancias por acción (EPS) de USD 0.86 mientras los analistas estimaban una",2,0,0,754,2025-01-23T15:35:38.000Z,balanz,3
BalanzCapital,"Tus dólares en el banco no rinden, mejor invertilos 

Ya podés potenciarlos con Pluspetrol ⁣

• Pluspetrol es un referente en la operación de yacimientos no convencionales, en el desarrollo de campos de gas de alta presión, y en la extracción de crudo en yacimientos maduros",7,0,0,1000,2025-01-23T13:47:08.000Z,balanz,3
BalanzCapital," Temporada de Balances 

Presentó balance ayer por la tarde 
 
Netflix - $NFLX
Superó las expectativas del cuarto trimestre con ingresos (Revenue) de USD 10.25 billion, frente a USD 10.15 billion que esperaba el consenso de mercado.
Sus ganancias por acción (EPS) fueron",5,0,1,1000,2025-01-22T14:38:21.000Z,balanz,3
BalanzCapital,"Presentaron hoy a la mañana, previo a la apertura de mercado 
 
Procter & Gamble - $PG
Los ingresos (Revenue) del trimestre cerraron en USD 21.88 billion, frente a una estimación de USD 21.67 billion.
Obtuvo una ganancia por acción (EPS) de USD 1.88 VS. los USD 1.86 que",1,0,0,993,2025-01-22T14:40:44.000Z,balanz,3
BalanzCapital,"¿Querés hacer crecer tus dólares? 

Estamos EN VIVO con Melina Di Napoli en Economía y Actualidad, junto a Fernando Heredia y Julieta Tarrés, por 
@cnnradioarg
 . .

Descubrí alternativas de inversión para potenciar tu dinero. Sumate: 
balanz.in/40ItmZi",2,0,0,1000,2025-01-21T22:35:29.000Z,balanz,2
BalanzCapital,"Todas las acciones de cada índice por sector se encuentran en el S&P500.

Próximamente estarán disponibles para operar en tu cuenta Balanz. ",12,2,1,2000,2025-01-13T20:41:24.000Z,balanz,3
BalanzCapital,"Ya podés operar en Balanz los nuevos CEDEARs de ETFs ⁣
⁣
 Diversificá tu cartera y potenciá tus ahorros.⁣
clientes.balanz.com/auth/login",5,0,0,1000,2025-01-15T13:36:26.000Z,balanz,3
BalanzCapital,"Nueva Licitación de Obligaciones Negociables  Invertí en Oiltanking.⁣
⁣
 OTAMERICA es una unidad autónoma  del holding alemán Marquard & Bahls que opera en Argentina desde 1972 como proveedor de servicios logísticos de terminales de tanques para productos derivados del",2,0,0,1000,2025-01-15T13:14:45.000Z,balanz,4
BalanzCapital," Inflación de diciembre⁣
⁣
El IPC de diciembre aumentó un 2,7% m/m, superando el 2,4% de noviembre y en línea con el consenso del REM.⁣
 Inflación anual 2024: 117,8% (mejor que el 211,4% del 2023).⁣
⁣
 Detalles:⁣
Inflación núcleo: 3,2% m/m (preocupante).⁣
Precios",14,1,0,2000,2025-01-14T20:22:32.000Z,balanz,3
BalanzCapital,"Nueva Licitación de Obligaciones Negociables  Invertí en Tecpetrol⁣
⁣
Es una empresa subsidiaria del Grupo Techint dedicada a la energía y especializada en la exploración, producción, el transporte y la distribución de hidrocarburos, y en la generación de energía eléctrica.",3,0,0,1000,2025-01-14T19:46:30.000Z,balanz,3
BalanzCapital," Novedades: Dividendos DIA (CEDEAR SPDR DOW JONES INDUSTRIAL)

Los dividendos en dólares C.V. 7000 ya están acreditados .

¡Revisalo en tus movimientos!
 
clientes.balanz.com/auth/login",2,0,0,1000,2025-01-14T14:53:38.000Z,balanz,3
BalanzCapital,"Nueva Licitación de Obligaciones Negociables  Ya podés invertir en John Deere Credit⁣
⁣
 John Deere Credit es la división financiera de Deere & Company, una empresa líder en la fabricación de maquinaria agrícola , de construcción , y de jardinería. Fundada en 1987, John",7,0,1,1000,2025-01-14T13:53:01.000Z,balanz,3
BalanzCapital,"¿Todavía tenés tus dólares en el banco? 

Arrancá el año haciendo que tu dinero trabaje para vos. 

¿No sabés cómo empezar?  En Balanz, nuestros asesores financieros te guían para armar una cartera personalizada según tu perfil y objetivos.  

Hacé que tus #dólares",4,1,1,1000,2025-01-13T20:47:38.000Z,balanz,2
BalanzCapital,"Oportunidad para tus dólares 

¿Tenés dólares parados en el banco o debajo del colchón? Los #BOPREALES emergen como una alternativa atractiva para darle rendimiento a tu dinero.

 El atractivo del BOPREAL Serie 1C: Con un rendimiento estimado del 9,2% en dólares y dos",7,0,0,1000,2025-01-13T15:38:36.000Z,balanz,3
BalanzCapital,"No dejes tu dinero en el banco, mejor invertilo en Fondos ⁣
⁣
 Fondo Balanz Renta Fija en dólares ⁣
Invierte mayormente en bonos soberanos hard dollar argentinos.
Inversión mínima: USD 100⁣
Perfil de inversor: Audaz⁣
Horizonte de inversión: Largo Plazo⁣

Invertí aca:",3,0,0,1000,2025-01-13T14:45:30.000Z,balanz,3
BalanzCapital,"¿Sabías que tus dólares en el banco pierden valor por la inflación en EE.UU.? 

Hacelos trabajar para vos: invertí y protegé tu dinero mientras generás rendimientos. 

¿Pensás que ya es tarde? Todavía estás a tiempo. 

En Balanz, un asesor financiero te ayuda a armar una",59,1,7,205000,2025-01-09T19:00:16.000Z,balanz,2
BalanzCapital," Novedades:

Bonos AL30 y AL29
La renta y amortización en dólares ya están acreditadas en las cuentas comitentes 

Bonos AE38, AL41 y AL35 
La renta en dólares ya está acreditada en las cuentas comitentes

¡Revisalo en tus movimientos!
 
clientes.balanz.com/auth/login",32,4,4,4000,2025-01-09T17:01:09.000Z,balanz,3
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Invertí en John Deere Credit⁣
⁣
 John Deere Credit es la división financiera de Deere & Company, una empresa líder en la fabricación de maquinaria agrícola , de construcción , y de jardinería. Fundada en 1987, John Deere Credit",5,0,0,1000,2025-01-09T16:12:53.000Z,balanz,3
BalanzCapital,"“Dólares”:
Porque según un estudio, después de la pandemia, ya son más los usuarios que conservan sus ahorros en brokers que en la mesita de luz",67,8,12,19000,2025-01-08T18:41:51.000Z,balanz,0
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Invertí en Banco Supervielle S.A⁣
⁣
Banco Supervielle S.A., principal subsidiaria del Grupo Supervielle, es uno de los bancos privados más grandes de Argentina, con una sólida posición en el sistema financiero nacional. Fundado",7,0,2,2000,2025-01-08T19:08:50.000Z,balanz,4
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Ya podés invertir YPF S.A⁣
⁣
YPF S.A. es la principal compañía energética de Argentina, integrada en toda la cadena de valor del petróleo y el gas. Con el Estado Nacional como accionista mayoritario (51%), sus acciones cotizan en",6,2,0,1000,2025-01-08T13:09:45.000Z,balanz,4
BalanzCapital," Novedades: Dividendos WMT (CEDEAR WAL-MART STORES INC. ESCRIT.)
 
Los dividendos en dólares C.V. 7000 ya están acreditados  
 
¡Revisalo en tus movimientos!
 
clientes.balanz.com/auth/login",5,0,0,1000,2025-01-07T21:38:51.000Z,balanz,3
BalanzCapital,"Nueva Licitación de Obligaciones Negociables   Invertí en YPF S.A⁣
⁣
 YPF S.A. es la principal compañía energética de Argentina, integrada en toda la cadena de valor del petróleo y el gas. Con el Estado Nacional como accionista mayoritario (51%), sus acciones cotizan en la",14,3,0,3000,2025-01-07T20:45:40.000Z,balanz,4
BalanzCapital,"Lo que se viene en la semana  ¿Qué esperar?⁣
⁣
 INTERNACIONAL⁣
 El foco estará en los datos JOLTS de noviembre en EE.UU. (martes), con una suba esperada de 7,744M a 7,775M. Hoy se publican los PMI de servicios y compuesto de diciembre en EE.UU. (58.5 puntos) y Europa",6,4,0,1000,2025-01-06T13:02:38.000Z,balanz,3
BalanzCapital,"Empezá el año inviertiendo⁣⁣⁣⁣⁣
⁣⁣
Invertí en el Fondo Money Market y potenciá tu dinero a corto plazo con rendimientos diarios estables. Este fondo te permite suscribir de lunes a viernes hasta las 19 hs y acceder a tu dinero en cualquier momento, ¡incluso los fines de",4,0,0,1000,2025-01-02T16:47:06.000Z,balanz,3
BalanzCapital,"¿Qué es el BPOB7?  ¿Hay oportunidad? te contamos todo en este hilo.

EI BPOB7 forma parte del grupo de títulos públicos emitidos por el BCRA.
Estos bonos se emitieron en dólares estadounidenses y son pagaderos en esta moneda.
Este bono además cuenta con una opción de rescate",17,4,1,2000,2024-12-20T14:20:01.000Z,balanz,3
BalanzCapital,"¿Cuál es la oportunidad en el BPOB7? 
Ejerciendo la opción de venta el 30/04/2026, y asumiendo que no existe brecha cambiaria para esa fecha, capturaríamos una TIR de 12% (TIR aproximada), recibiendo el pago en pesos al tipo de cambio oficial de ese entonces.",2,0,1,1000,2024-12-20T14:20:24.000Z,balanz,0
BalanzCapital,"Alternativamente, se puede aplicar al pago de impuestos, donde ARCA (ex. AFIP) lo tomará al tipo de cambio МЕР o al oficial, lo que sea mayor en ese momento.",5,0,0,1000,2024-12-20T14:20:32.000Z,balanz,0
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Ya podés invertir en Aeropuertos Argentina 2000 (AA2000)

 Aeropuertos Argentina 2000 (AA2000) es el mayor operador aeroportuario del país y titular de la concesión para la gestión de 35 terminales aéreas dentro del Sistema",3,0,0,1000,2024-12-19T15:30:57.000Z,balanz,4
BalanzCapital,"⁣
 La Fed recorta tasas, pero se mantiene hawkish ⁣
⁣
La Reserva Federal redujo la tasa de interés en 25 bps, cerrando el año en el rango de 4.25%-4.50%, como se esperaba. Sin embargo, las proyecciones económicas dejaron un sabor hawkish:⁣
⁣
 Proyecciones clave:",13,2,1,1000,2024-12-18T19:38:58.000Z,balanz,3
BalanzCapital," Novedades: Dividendos KO (CEDEAR Coca Cola Company Escrit.) y dividendos GOOGL (CEDEAR Google Inc.)

Los dividendos en dólares C.V. 7000 ya están acreditados 

¡Revisalo en tus movimientos!
 
clientes.balanz.com/auth/login",4,0,0,1000,2024-12-17T20:01:59.000Z,balanz,3
BalanzCapital,"El 2024 fue un año de grandes logros y crecimiento. Cada desafío superado nos fortalece y nos impulsa a seguir construyendo juntos el #ADNBalanz.

¡Sigamos invirtiendo en lo que más importa: el trabajo en equipo, la innovación y la confianza de nuestros clientes!

 Vamos por un",14,1,0,1000,2024-12-17T13:02:46.000Z,balanz,3
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Invertí en Aeropuertos Argentina 2000⁣

⁣⁣ Aeropuertos Argentina 2000 (AA2000) es el mayor operador aeroportuario del país y titular de la concesión para la gestión de 35 terminales aéreas dentro del Sistema Nacional de",10,2,1,1000,2024-12-16T15:51:55.000Z,balanz,4
BalanzCapital," ¿Cómo hacer rendir tu aguinaldo en 2025?⁣
⁣
En la última nota de 
@Cronistacom
 , se exploran distintas estrategias para transformar el aguinaldo en una oportunidad financiera y hacerlo rendir durante todo el 2025.⁣
⁣
 Lee la nota completa:",2,0,0,1000,2024-12-12T15:21:02.000Z,balanz,0
BalanzCapital,"Nueva Licitación de Obligaciones Negociables Ya podés invertir en Mastellone⁣.
⁣
 Con 95 años de trayectoria, Mastellone Hnos., líder en la industria láctea de Argentina, se posiciona como la principal empresa del país bajo la reconocida marca La Serenísima. Su compromiso",6,0,1,1000,2024-12-12T13:55:31.000Z,balanz,4
BalanzCapital," El BCE recorta su tasa de política monetaria

El Banco Central Europeo redujo su tasa de interés en 25 pbs, llevándola de 3.25% a 3.00%, como se esperaba.  Esta decisión refleja las mejoras en las proyecciones de inflación, que ahora apuntan a alcanzar el objetivo del 2% en",4,2,0,1000,2024-12-12T13:47:51.000Z,balanz,3
BalanzCapital," Inflación de noviembre
⁣
 El IPC general fue del 2,4% m/m, por debajo del 2,7% de octubre.⁣
 La inflación núcleo se situó en 2,7% m/m, en linea con lo esperado. ⁣
 La inflación interanual se redujo al 155% a/a, frente al 182% a/a de octubre.⁣
⁣
Lo que marcó la",8,1,1,1000,2024-12-11T19:48:43.000Z,balanz,3
BalanzCapital,"Nueva licitación de Obligaciones Negociables  Invertí en Pampa Energía⁣.
⁣
Pampa Energía S.A., una de las empresas integradas de energía más importantes de Argentina, lidera los segmentos de generación de energía eléctrica, exploración y producción de gas y petróleo, y",5,0,0,1000,2024-12-06T15:27:52.000Z,balanz,4
BalanzCapital," ¡Ahora también podés operar estos 2 nuevos CEDEARs de ETF desde tu cuenta Balanz! 
 
 $IBIT: CEDEAR de ETF de Bitcoin (10:1) 
 $FXI: CEDEAR de ETF busca replicar un índice compuesto por las 50 empresas más grandes de China. Ratio 5:1. 
 
 ¡Ingresá a tu cuenta!",4,0,0,1000,2024-12-06T14:59:12.000Z,balanz,3
BalanzCapital," ¡Ya podés operar estos CEDEARs de ETF desde tu cuenta Balanz! 

 $ETHA: CEDEAR de ETF de Ethereum (5:1) 
 $GLD: CEDEAR de ETF que sigue el precio del oro físico (50:1) 
 $SH: Primer CEDEAR de ETF inverso del Short S&P 500 (8:1) 

 ¡Ingresá a tu cuenta!",26,4,1,2000,2024-12-05T15:00:01.000Z,balanz,3
BalanzCapital,"Nueva licitación de Obligaciones Negociables  Ya podés invertir en Sidersa S.A.⁣
⁣
 Sidersa S.A. es una empresa nacional con más de 70 años de trayectoria, líder en soluciones de acero para el mercado local. Produce y comercializa aceros planos y largos, como hojas, blanks,",0,0,0,1000,2024-12-05T14:36:05.000Z,balanz,3
BalanzCapital," ¡NUEVOS CEDEARs DE ETF LLEGAN A TU CUENTA BALANZ! 

Descubrí las nuevas opciones para invertir:
 $ETHA (ratio 5:1) e $IBIT (ratio 10:1): son CEDEARs de ETF de Ethereum y bitcoin respectivamente. ¡Primeros ETF de criptomonedas del mercado argentino!
$GLD: CEDEAR de ETF",20,3,1,3000,2024-12-05T14:13:03.000Z,balanz,3
BalanzCapital,"¿Por qué invertir en CEDEARs de ETF? 

 Diversificación inteligente: Los ETFs agrupan múltiples activos, lo que ayuda a reducir riesgos al diversificar tu inversión.
 Alta liquidez: Podés comprar y vender CEDEARs de ETF en cualquier momento durante la rueda de negociación.",4,0,0,1000,2024-12-05T14:13:24.000Z,balanz,3
BalanzCapital," Ya comenzó el Encuentro de los Líderes, organizado por 
@Cronistacom
Julio Merlini, presidente de Balanz Argentina, participa del panel Finanzas y Mercado. 

Escúchalo en vivo acá ",2,0,0,901,2024-12-05T12:37:41.000Z,balanz,4
BalanzCapital,"Nueva licitación de Obligaciones Negociables  Invertí en Plaza Logística S.R.L.⁣⁣
⁣
 Bono verde destinado a proyectos sostenibles con impacto ambiental positivo.
⁣
 Plaza Logística, líder en parques logísticos triple A en Argentina, gestiona siete parques en el AMBA,",5,0,0,1000,2024-12-03T16:25:11.000Z,balanz,3
BalanzCapital,"Nueva licitación de Obligaciones Negociables  Invertí en Sidersa S.A.⁣
⁣
 Sidersa S.A. es una empresa nacional con más de 70 años de trayectoria, líder en soluciones de acero para el mercado local. Produce y comercializa aceros planos y largos, como hojas, blanks, flejes,",2,0,0,1000,2024-12-02T20:32:25.000Z,balanz,3
BalanzCapital," Novedades: BPY26 (Tit. público bopreal s3)

La renta en dólares ya está acreditada 

¡Revisalo en tus movimientos!
 
clientes.balanz.com/auth/login",7,0,0,1000,2024-12-02T18:52:00.000Z,balanz,3
BalanzCapital,¿A qué vas a destinar tu aguinaldo? ,1,0,3,1000,2024-12-02T18:36:19.000Z,balanz,2
BalanzCapital,"Nueva licitación en Obligaciones Negociables  Ya podés invertir en Banco Supervielle S.A⁣
⁣
Banco Supervielle S.A., principal subsidiaria del Grupo Supervielle, es uno de los bancos privados más grandes de Argentina, con una sólida posición en el sistema financiero",2,0,0,1000,2024-11-27T15:11:12.000Z,balanz,4
BalanzCapital,"Nueva funcionalidad en la plataforma web ⁣
¡Ahora podés operar más informado!⁣
Compará el rango de precio del instrumento en el que querés invertir. ⁣",28,1,4,3000,2024-11-27T13:34:09.000Z,balanz,2
BalanzCapital,"Podes visualizar rápidamente y comparar el precio del instrumento respecto a su precio de apertura en la solapa Diario, teniendo en cuenta los precios mínimos y máximos alcanzados en el día.",5,0,2,1000,2024-11-27T13:35:10.000Z,balanz,2
BalanzCapital,"También, vas a poder comparar el precio actual del instrumento con el promedio de cierre del último año en la solapa 52 semanas, teniendo en cuenta promedios de precios históricos mínimos y máximos.",7,0,0,964,2024-11-27T13:36:16.000Z,balanz,2
BalanzCapital,"⁣
¡No te pierdas nuestro próximo Space!⁣
⁣
 Jueves a las 10:00 AM.⁣
 Con 
@julianyosovitch
, hablaremos sobre perspectivas clave para el cierre del año.⁣
⁣
Activá la campanita para no olvidarte ",4,0,0,1000,2024-11-27T13:11:28.000Z,balanz,3
BalanzCapital,"Estamos en vivo 

Sumate 
youtube.com/watch?v=22rQ1m
…",0,0,0,1000,2024-11-26T20:12:09.000Z,balanz,1
BalanzCapital,"Nueva licitación en Obligaciones Negociables  Invertí en EDEMSA⁣
⁣
EDEMSA (Empresa Distribuidora de Electricidad de Mendoza S.A.) es la principal distribuidora de energía eléctrica en Mendoza, Argentina, con concesión exclusiva en 11 departamentos desde su creación en 1998",1,1,0,1000,2024-11-26T15:00:41.000Z,balanz,4
BalanzCapital,"Nueva licitación en Obligaciones Negociables  Ya podés invertir en Telecom Argentina S.A. ⁣
⁣
Telecom Argentina S.A. es líder en telecomunicaciones en Argentina, ofreciendo telefonía fija, móvil, internet y TV por suscripción, con presencia destacada en las principales",2,1,0,1000,2024-11-26T13:46:09.000Z,balanz,4
BalanzCapital," ¿Qué riesgos tiene?:⁣

Devaluación: Si el dólar sube más rápido que el rendimiento de tu inversión en pesos, podés perder.⁣

Volatilidad: Las tasas y las condiciones de mercado cambian rápido en Argentina.⁣",6,0,1,2000,2024-11-21T14:58:53.000Z,balanz,4
BalanzCapital,"¿Querés aprender más sobre estrategias de inversión?  Escribile a tu asesor, ellos están para ayudarte.",8,1,0,2000,2024-11-21T14:59:07.000Z,balanz,2
BalanzCapital,"Nueva licitación en Obligaciones Negociables  Ya podés invertir en Naranja⁣⁣
⁣⁣
 Tarjeta Naranja S.A.U., parte de Grupo Financiero Galicia, es el mayor emisor no bancario de tarjetas de crédito en Argentina. A través de la marca Naranja X, ofrece tarjetas propias y de",3,0,0,1000,2024-11-21T14:09:19.000Z,balanz,4
BalanzCapital,"#TemporadadeBlanaces 
 #NVIDIA presentó sólidos resultados

 Ingresos: USD 35.1 mm vs. USD 33.1 mm esperados.
 EPS: USD 0.81 vs. USD 0.75 estimado.
 A pesar de enfrentar altos costos de producción y restricciones de suministro con su nueva línea Blackwell, NVIDIA prevé un",3,0,0,1000,2024-11-21T14:04:35.000Z,balanz,3
BalanzCapital,"Nueva licitación en Obligaciones Negociables  Invertí en Telecom Argentina S.A. ⁣
⁣
Telecom Argentina S.A. es líder en telecomunicaciones en Argentina, ofreciendo telefonía fija, móvil, internet y TV por suscripción, con presencia destacada en las principales áreas",6,0,2,1000,2024-11-20T20:22:37.000Z,balanz,4
BalanzCapital,"Nueva licitación en Obligaciones Negociables  Invertí en YPF LUZ ⁣⁣
⁣⁣
 YPF Energía Eléctrica S.A es una empresa líder en la generación de energía eléctrica en Argentina, con un enfoque en la rentabilidad, eficiencia y sostenibilidad. Como una de las principales compañías",5,1,0,1000,2024-11-20T14:22:26.000Z,balanz,4
BalanzCapital," Novedades: ON CRCJO (Celulosa Arg.)

La renta y amortización ya se encuentran acreditadas 

¡Revisalo en tus movimientos!
 
clientes.balanz.com/auth/login",1,0,0,1000,2024-11-19T21:22:57.000Z,balanz,3
BalanzCapital,"No te pierdas el vivo de mañana  
Argentina y el mundo: ¿Inicia una nueva etapa? ⁣
⁣
 Speaker: 
@ClaudioZucho
 ⁣
 Moderador: Martin Bazan⁣
 Fecha: Miércoles 20 de noviembre⁣
 Horario: 17:00 hs⁣
 Evento online⁣
⁣
¡No te pierdas este análisis clave sobre el",8,1,1,1000,2024-11-19T20:01:03.000Z,balanz,4
BalanzCapital," Novedades: Dividendo PG (CEDEAR Procter & Gamble)

El dividendo en dólares C.V. 7000 ya está acreditado  

¡Revisalo en tus movimientos!
 
clientes.balanz.com/auth/login",3,0,0,990,2024-11-19T17:39:41.000Z,balanz,3
BalanzCapital," Argentina y el mundo: ¿Inicia una nueva etapa? 

 Speaker: Claudio Zuchovicki
 Moderador: Martin Bazan
 Fecha: Miércoles 20 de noviembre
 Horario: 17:00 hs
 Evento online

¡No te pierdas este análisis clave sobre el panorama económico global y local!",11,1,1,1000,2024-11-15T20:21:57.000Z,balanz,4
BalanzCapital,"Lunes 18 de noviembre - Feriado en Argentina ⁣
⁣
 No habrá operatoria en los mercados locales durante ese día. ⁣
 Los mercados internacionales operarán con normalidad.",2,0,1,979,2024-11-13T15:02:49.000Z,balanz,4
BalanzCapital," Inflación en EE.UU. en octubre ⁣ Todo lo que tenés que saber.
⁣
La inflación en octubre fue de 0.2% mensual, en línea con lo esperado. Los alimentos desaceleraron su aumento de 0.4% en septiembre a 0.2% en octubre, mientras que la energía se mantuvo sin variaciones tras",4,1,0,861,2024-11-13T14:01:23.000Z,balanz,3
BalanzCapital,"Nueva Licitación de Obligaciones Negociables   Ya podés invertir en Cresud S.A.C.I.F. ⁣
 ⁣
 Cresud S.A.C.I.F. y A., es una compañía agrícola enfocada en la adquisición, desarrollo y operación de tierras con potencial de valorización, principalmente en Argentina, Brasil,",3,1,0,1000,2024-11-13T13:45:06.000Z,balanz,4
BalanzCapital,"NUEVA REGULACIÓN DE LA CNV  

Permite la creación de más CEDEARs de ETF de renta variable.

 ¡Atención! La 
@CNVArgentina
 actualizó sus normativas, lo que abre la puerta a que los inversores locales accedan a una mayor variedad de instrumentos, comprables desde Argentina en",16,1,0,1000,2024-11-13T12:55:19.000Z,balanz,4
BalanzCapital," La inflación de octubre fue del 2,7% ⁣
⁣
El IPC de octubre mostró un aumento del 2,7% mensual, por debajo de lo previsto por el mercado (consenso: 3,0%). La inflación núcleo fue de 2,9% mensual, marcando una baja respecto a septiembre (3,3%).⁣
⁣
 Inflación interanual:",11,2,0,1000,2024-11-12T20:06:08.000Z,balanz,3
BalanzCapital," ¡Novedades! NDT25

Se encuentra acreditada la amortización, miralo en tus movimientos.⁣ 
balanz.in/42pJkFa",2,0,0,1000,2024-11-12T17:49:52.000Z,balanz,3
BalanzCapital," Nueva alternativa en dólares para el mercado argentino 

Lanzamos Estrategia III Latam, un fondo común en dólares pensado para quienes buscan diversificar su capital en América Latina, con un riesgo moderado y un horizonte de inversión de mediano plazo. Con un monto inicial",4,0,0,1000,2024-11-12T15:50:00.000Z,balanz,4
BalanzCapital," ¡Novedades! S11N4

Se encuentra acreditada la amortización en tu cuenta, miralo en tus movimientos.⁣ 
balanz.in/42pJkFa",5,0,0,1000,2024-11-11T20:33:34.000Z,balanz,3
BalanzCapital," ¡Novedades! TX26

La renta y amortización ya están acreditadas en tu cuenta  ¡Revisalo en tus movimientos!

 
clientes.balanz.com/auth/login",5,0,0,1000,2024-11-11T19:44:41.000Z,balanz,3
BalanzCapital," ¡Novedades! Dividendo DE (John Deere) 

El dividendo en dólares C.V. 7000 ya está acreditado  ¡Revisalo en tus movimientos!

 
clientes.balanz.com/auth/login",3,0,0,984,2024-11-11T19:43:03.000Z,balanz,3
BalanzCapital," El viernes estuvimos junto a 
@julianyosovitch
  en After Market con Melina Di Napoli @Melina_dinap94. Conversamos sobre el cierre del blanqueo: análisis de los resultados e impresiones. Escuchala completa acá ",13,1,0,3000,2024-11-11T17:49:59.000Z,balanz,3
BalanzCapital," Nuevo escenario en los mercados: marea roja en Estados Unidos⁣.
 ⁣
Nicolas Kohn explora el contexto actual de la economía estadounidense y cómo un “aterrizaje suave” podría marcar el mandato del presidente electo Donald Trump. Los datos económicos muestran solidez, pero",1,0,1,1000,2024-11-11T14:58:30.000Z,balanz,0
BalanzCapital, Fondos destacados del mes: ¡Descubrí opciones de inversión para tus ahorros! ,4,1,1,1000,2024-11-11T14:31:49.000Z,balanz,2
BalanzCapital,"FCI Ahorro en Dólares:
Objetivo: Apreciación del capital invirtiendo en activos de renta fija corporativa de alta calidad, denominados en dólares, con horizonte de mediano plazo.
 Perfil: Moderado
 Inversión mínima: USD 100
 Plazo de rescate: 24 hs
 Ticker: BAHUSD
Conocé",1,0,1,984,2024-11-11T14:32:40.000Z,balanz,3
BalanzCapital,"Nueva licitación en Obligaciones Negociables  Ya podés invertir en Pan American Energy⁣⁣
⁣
Pan American Energy es una de las principales empresas de energía en Argentina y América Latina. Se dedica a la exploración y producción de petróleo y gas, con operaciones en varios",3,0,0,1000,2024-11-11T14:19:15.000Z,balanz,4
BalanzCapital," Estamos en Vivo  

Finalizamos la semana en vivo junto a Melina Di Napoli, Analista Wealth Management, y Julián Yosovitch en “After Market”. 

Blanqueo y oportunidades de inversión: despejamos todas las dudas.

¡Míranos acá! ",14,2,1,1000,2024-11-08T22:14:50.000Z,balanz,3
BalanzCapital,"Nueva licitación  Obligaciones Negociables.
Invertí en Cresud ⁣S.A.C.I.F. y A.
⁣
 Compañía agrícola enfocada en la adquisición, desarrollo y operación de tierras con potencial de valorización, principalmente en Argentina, Brasil, Bolivia y Paraguay. 

 A Septiembre de",3,0,0,1000,2024-11-08T20:13:07.000Z,balanz,4
BalanzCapital,"TOP CEDEARs que mejor rindieron en dólares en octubre ⁣⁣ ⁣⁣ 

 Un CEDEAR (Certificado de Depósito Argentino) es un instrumento que te permite invertir en acciones o ETFs extranjeros desde Argentina. Al comprar un CEDEAR, estás adquiriendo un certificado que representa un",6,2,1,2000,2024-11-08T17:34:25.000Z,balanz,4
BalanzCapital,"Nueva licitación en Obligaciones Negociables  Ya podés invertir en CNH Industrial Capital Argentina!⁣

 CNH Industrial Capital Argentina (CNHICA) es el brazo financiero de CNH Industrial en el país, con más de 10 años de experiencia y presencia global en 170 países. Ofrece",2,0,0,1000,2024-11-08T16:11:11.000Z,balanz,4
BalanzCapital,"¡Estamos en vivo! 

Marea roja en Estados Unidos: Nicolás Kohn, Head de Wealth Management Research, estará junto a Pablo Wende en ""Nuevo Dinero"", analizando el impacto de las elecciones en el mercado.

Sumate acá:",1,0,0,861,2024-11-08T15:39:12.000Z,balanz,3
BalanzCapital,"Blanqueo en la recta final: Invertí tus fondos de manera inteligente. 

Descubrí las mejores alternativas. 

Leé la nota completa acá:",2,0,0,817,2024-11-08T14:49:53.000Z,balanz,3
